	Chromosome	Position	113B_T1_vs_113B_PBMC.tumour
11_60335034	11	60335034	0.100581810073621
11_60335623	11	60335623	0.0949408668155703
11_60335639	11	60335639	0.180539359272037
11_60337840	11	60337840	-0.281790542781612
11_60339904	11	60339904	0.150320469856173
11_60383241	11	60383241	0.0295683103955625
11_60385090	11	60385090	0.220013011913747
11_60385111	11	60385111	-0.00168262358887717
11_60385217	11	60385217	0.00930816032909966
11_60386769	11	60386769	0.0032475650310365
11_60396653	11	60396653	-0.284862892099387
11_60400424	11	60400424	0.0681179693256141
11_60402955	11	60402955	0.235501381418157
11_60415497	11	60415497	0.332185084610011
11_60415569	11	60415569	-0.164048497516814
11_60415600	11	60415600	-0.1000071357079
11_60415865	11	60415865	0.0517336256988073
11_60415945	11	60415945	0.124785377749035
11_60416015	11	60416015	0.226771550534772
11_60416464	11	60416464	0.117832617107269
11_60416718	11	60416718	0.328803577859756
11_60416994	11	60416994	0.397521184775123
11_60429826	11	60429826	0.019603141056979
11_60430855	11	60430855	0.178639826356555
11_60462497	11	60462497	-0.0215489656093224
11_60497474	11	60497474	-0.272330213532546
11_60497529	11	60497529	-0.141085680254293
11_60503786	11	60503786	-0.292279802876791
11_60523940	11	60523940	0.128493426526597
11_60529406	11	60529406	-0.153241742560231
11_60715026	11	60715026	-0.120327120087496
11_60715080	11	60715080	-0.14304719658758
11_60729672	11	60729672	-0.0799693824713552
11_60743840	11	60743840	0.271990302691264
11_60763873	11	60763873	0.173734181366922
11_60798451	11	60798451	-0.0408926525930912
11_60842583	11	60842583	0.00366159718795733
11_60842627	11	60842627	0.0349511053904147
11_60847971	11	60847971	-0.120327120087496
11_60850242	11	60850242	0.16572393847127
11_60852631	11	60852631	0.147606085159137
11_60853323	11	60853323	0.159780799105239
11_60853510	11	60853510	-0.00381311136107109
11_60853684	11	60853684	0.150526790205597
11_60870988	11	60870988	0.309065672168418
11_60871280	11	60871280	-0.0164913091029562
11_60898182	11	60898182	0.226691955762697
11_60898869	11	60898869	0.136448295274615
11_60921874	11	60921874	-0.0637435917211285
11_60921973	11	60921973	-0.0632961750511172
11_60922062	11	60922062	0.00825708597391659
11_60927829	11	60927829	-0.0905797766934442
11_60928927	11	60928927	0.130480983413038
11_60930582	11	60930582	0.229122037563771
11_60933664	11	60933664	-0.129044337188605
11_60935931	11	60935931	0.166554027700665
11_60935959	11	60935959	0.116279160468653
11_60936070	11	60936070	0.286582498307947
11_60936084	11	60936084	0.22985923484138
11_60936410	11	60936410	0.0763647909176017
11_60936741	11	60936741	-0.106387929129622
11_60937559	11	60937559	-0.0865783287329558
11_60942048	11	60942048	0.331547147371719
11_60946537	11	60946537	0.112333636702779
11_60946791	11	60946791	0.349158163213724
11_60951320	11	60951320	0.524577921089942
11_60982653	11	60982653	0.102065301248952
11_61008835	11	61008835	0.0391510939197004
11_61009601	11	61009601	-0.280791792280742
11_61017992	11	61017992	0.44795663948703
11_61121669	11	61121669	0.268715170658403
11_61122992	11	61122992	0.420241261275207
11_61123028	11	61123028	0.20544304109426
11_61125134	11	61125134	0.311988370623183
11_61125763	11	61125763	-0.0172336271233924
11_61132229	11	61132229	0.27395181902455
11_61132460	11	61132460	0.0436486150236299
11_61249717	11	61249717	0.12810990953334
11_61249726	11	61249726	0.0911769851062159
11_61249810	11	61249810	0.0778989901181997
11_61251272	11	61251272	0.102065301248952
11_61259093	11	61259093	0.543805594067268
11_61276615	11	61276615	0.10410444652255
11_61280849	11	61280849	-0.0337394350914055
11_61291372	11	61291372	-0.0962146639706885
11_61310416	11	61310416	0.124091607578951
11_61339169	11	61339169	-0.0181467252810179
11_61339293	11	61339293	0.406218694408338
11_61341833	11	61341833	-0.190036091898901
11_61343928	11	61343928	-0.000487350081492804
11_61346474	11	61346474	0.343953898211197
11_61362256	11	61362256	-0.200497468771479
11_61366177	11	61366177	0.19904526989611
11_61392541	11	61392541	-0.0163761560485878
11_61397808	11	61397808	0.051041298224485
11_61411813	11	61411813	-0.1000071357079
11_61437651	11	61437651	-0.0554759757375282
11_61481911	11	61481911	0.230580041771632
11_61482774	11	61482774	0.265951386209924
11_61484691	11	61484691	-0.235804337507432
11_61485822	11	61485822	0.0388714747617579
11_61486983	11	61486983	0.218474793364262
11_61489755	11	61489755	0.256048758822243
11_61509843	11	61509843	0.0602451255543248
11_61524450	11	61524450	-0.0134119161709843
11_61524477	11	61524477	0.11717219363916
11_61533004	11	61533004	-0.120327120087496
11_61533053	11	61533053	0.0261589683899881
11_61533325	11	61533325	-0.155660193199777
11_61542439	11	61542439	0.342199304972667
11_61546053	11	61546053	-0.0986320489881771
11_61720871	11	61720871	0.120680979416299
11_61729210	11	61729210	0.387156627955943
11_61737696	11	61737696	0.417768775595686
11_61743661	11	61743661	0.243947265509461
11_61743997	11	61743997	-0.0855617019268195
11_61765977	11	61765977	0.193333358816266
11_61774120	11	61774120	-0.0145324560648995
11_61777788	11	61777788	-0.093105651352472
11_61783507	11	61783507	0.335042473226566
11_61796148	11	61796148	0.0767097269720575
11_61826135	11	61826135	0.276743832661899
11_61826344	11	61826344	0.483251058801007
11_61848203	11	61848203	-0.0920380756560724
11_61875871	11	61875871	0.0898905873028496
11_61876380	11	61876380	0.46463538063366
11_61891933	11	61891933	-0.0384501130330884
11_61898324	11	61898324	0.237566472087739
11_61898834	11	61898834	0.0924022038982322
11_61904596	11	61904596	-0.176036552673784
11_61906555	11	61906555	-0.176361155001824
11_61908279	11	61908279	0.375826113675804
11_61955155	11	61955155	0.0447321261830002
11_61955167	11	61955167	-0.00731815825830979
11_61962628	11	61962628	0.147963011197793
11_61962762	11	61962762	0.0656848655224529
11_61962942	11	61962942	0.243636194597078
11_61962955	11	61962955	0.243636194597078
11_61964338	11	61964338	0.0707211729205702
11_62129932	11	62129932	0.247043945561033
11_62129937	11	62129937	0.212656163308862
11_62129996	11	62129996	0.245322352229184
11_62130070	11	62130070	-0.132605449865933
11_62130120	11	62130120	-0.248082667285869
11_62140968	11	62140968	-0.151354015708121
11_62146810	11	62146810	0.193608184046336
11_62146825	11	62146825	0.119426461910389
11_62148840	11	62148840	0.142707285746298
11_62148852	11	62148852	0.166294106063914
11_62243391	11	62243391	-0.0673782401385371
11_62243472	11	62243472	-0.0134119161709843
11_62338074	11	62338074	0.19071265865713
11_62338139	11	62338139	0.321895208517578
11_62357028	11	62357028	0.136012633172289
11_62391538	11	62391538	0.110453086741671
11_62422264	11	62422264	0.311988370623183
11_62491760	11	62491760	-0.0348090489014388
11_62516997	11	62516997	0.00630631844352077
11_62517299	11	62517299	0.19904526989611
11_62517373	11	62517373	0.066758432512999
11_62517969	11	62517969	0.452858212857307
11_62518099	11	62518099	0.383904108520803
11_62518192	11	62518192	0.0257511394004487
11_62518193	11	62518193	0.04013755210575
11_62519194	11	62519194	0.350419811777635
11_62520206	11	62520206	0.215463628181612
11_62520356	11	62520356	-0.0100450650725854
11_62520634	11	62520634	0.317252947842436
11_62521801	11	62521801	-0.0525370305455313
11_62521924	11	62521924	0.0103765715570976
11_62522304	11	62522304	0.26247004219114
11_62522698	11	62522698	-0.0382913512214846
11_62523404	11	62523404	0.27046283294467
11_62524113	11	62524113	0.439973326399391
11_62524284	11	62524284	0.154429770770839
11_62524481	11	62524481	0.102065301248952
11_62524531	11	62524531	0.104639244912778
11_62524877	11	62524877	0.0205354157523537
11_62524904	11	62524904	0.143978942982346
11_62525508	11	62525508	-0.113694027755049
11_62525921	11	62525921	0.269987949780116
11_62526000	11	62526000	0.204295083969129
11_62526350	11	62526350	0.234938158673979
11_62527040	11	62527040	0.130805196690006
11_62527401	11	62527401	-0.0689802400872758
11_62528360	11	62528360	0.0906187745978434
11_62529129	11	62529129	0.0425233555945464
11_62529703	11	62529703	0.175804973922529
11_62529767	11	62529767	0.150744604811716
11_62529938	11	62529938	0.290384453788558
11_62530287	11	62530287	-0.00698564701155124
11_62531021	11	62531021	0.294710379191348
11_62531793	11	62531793	-0.157253689085854
11_62532513	11	62532513	0.114138133549527
11_62532601	11	62532601	0.142707285746298
11_62532808	11	62532808	0.126982933453281
11_62533182	11	62533182	0.033147360574222
11_62533239	11	62533239	0.11845973949962
11_62533241	11	62533241	0.0918261167441135
11_62535087	11	62535087	-0.120327120087496
11_62574816	11	62574816	0.119623672633257
11_62575206	11	62575206	0.359665821032118
11_62575522	11	62575522	0.258184503166234
11_62575658	11	62575658	0.0427311618665496
11_62575670	11	62575670	0.178331195477019
11_62575721	11	62575721	0.320245471298485
11_62576034	11	62576034	0.121873782329132
11_62576161	11	62576161	0.0882595017239212
11_62591541	11	62591541	0.386632868632387
11_62591559	11	62591559	0.249784508309831
11_62594579	11	62594579	0.399047039006083
11_62598591	11	62598591	0.424668973316015
11_62611215	11	62611215	0.259377306079067
11_62614372	11	62614372	-0.0844075458325534
11_62616594	11	62616594	0.0789816881359106
11_62616706	11	62616706	0.129286769983976
11_62621283	11	62621283	0.291570671660781
11_62631154	11	62631154	-0.0216428452280891
11_62634863	11	62634863	0.380571115845185
11_62639695	11	62639695	0.219159346184171
11_62647798	11	62647798	0.0861237573799301
11_62648435	11	62648435	-0.0397086598792115
11_62648516	11	62648516	0.0749291713114377
11_62649989	11	62649989	0.142707285746298
11_62666755	11	62666755	0.175657707547584
11_62669697	11	62669697	0.0703564415216135
11_62669953	11	62669953	0.216198351012824
11_62672058	11	62672058	0.168104062811779
11_62672082	11	62672082	0.0268988330956819
11_62678707	11	62678707	0.0969035961331731
11_62692394	11	62692394	0.503367775122375
11_62694725	11	62694725	0.430365478548914
11_62708713	11	62708713	0.207477541136535
11_62726672	11	62726672	0.108491570408385
11_62726777	11	62726777	0.0200455362770561
11_62726995	11	62726995	0.297816290059169
11_62735413	11	62735413	-0.0145324560648995
11_62752258	11	62752258	0.00944075488283356
11_62752404	11	62752404	0.323279531388119
11_62752492	11	62752492	-0.1882311845893
11_62752717	11	62752717	-0.071828602396306
11_62753667	11	62753667	0.142707285746298
11_62762569	11	62762569	0.139540006667615
11_62762605	11	62762605	0.193781470340567
11_62775819	11	62775819	-0.153117055205166
11_62775854	11	62775854	-0.045559351685524
11_62775926	11	62775926	-0.372714281721781
11_62776392	11	62776392	0.0570691307859515
11_62787342	11	62787342	0.0595819699274384
11_62791966	11	62791966	0.00123485979341716
11_62791984	11	62791984	-0.136268663956518
11_62796537	11	62796537	0.474416401426245
11_62803841	11	62803841	0.29734063523602
11_62807553	11	62807553	0.439100288526522
11_62827217	11	62827217	0.083206273997636
11_62831092	11	62831092	0.171853631405814
11_62833056	11	62833056	0.214857071502133
11_62835511	11	62835511	-0.120327120087496
11_62885478	11	62885478	0.550724357347369
11_62888574	11	62888574	-0.243709535592778
11_62910057	11	62910057	-0.155516548549796
11_62910939	11	62910939	0.0304528320881129
11_62984331	11	62984331	-0.120327120087496
11_62994563	11	62994563	0.047795638720831
11_62995792	11	62995792	0.574818298384083
11_62999791	11	62999791	0.30709410364718
11_63014878	11	63014878	-0.132299761753572
11_63080973	11	63080973	0.261920444073678
11_63081096	11	63081096	0.179233161771412
11_63096022	11	63096022	0.0327522099168929
11_63096046	11	63096046	0.223937304777967
11_63118847	11	63118847	0.783812864504988
11_63119328	11	63119328	0.187795175274836
11_63134700	11	63134700	0.40741051194071
11_63143419	11	63143419	0.028064719805175
11_63143607	11	63143607	-0.315877929205303
11_63164012	11	63164012	0.0142150032913317
11_63164577	11	63164577	-0.120327120087496
11_63166083	11	63166083	0.08542154512908
11_63183749	11	63183749	0.591046760175969
11_63217339	11	63217339	-0.220729017045334
11_63217378	11	63217378	0.00690806820861189
11_63217396	11	63217396	-0.0917579678907251
11_63297351	11	63297351	0.0519884287798105
11_63297415	11	63297415	0.240860405247094
11_63297584	11	63297584	0.0525094767747195
11_63297692	11	63297692	0.119623672633257
11_63298972	11	63298972	0.455357567045649
11_63299589	11	63299589	0.0337065085849249
11_63299609	11	63299609	-0.0308289692483934
11_63302434	11	63302434	-0.083094213888521
11_63304123	11	63304123	-0.0234655808349071
11_63304712	11	63304712	-0.00881880487050574
11_63304713	11	63304713	-0.00484990266756018
11_63304838	11	63304838	0.181136872240151
11_63373938	11	63373938	0.161243237183725
11_63408715	11	63408715	0.102065301248952
11_63466238	11	63466238	0.0105669467634555
11_63466249	11	63466249	0.0164092167042434
11_63466306	11	63466306	0.083686771934097
11_63488969	11	63488969	0.0114627524680451
11_63506423	11	63506423	-0.130042274920708
11_63508910	11	63508910	0.126312847495629
11_63508960	11	63508960	0.169179497107489
11_63515688	11	63515688	0.115740238146028
11_63544941	11	63544941	-0.0863797881641585
11_63544959	11	63544959	0.0652285330685805
11_63590361	11	63590361	0.139059508731153
11_63598706	11	63598706	0.246455210584127
11_63681653	11	63681653	-0.182388088219748
11_63681666	11	63681666	-0.0583993709442943
11_63719018	11	63719018	0.0985074818357625
11_63719050	11	63719050	0.243726450472543
11_63719914	11	63719914	0.251641657299462
11_63753669	11	63753669	0.269325060771434
11_63764304	11	63764304	-0.224435523428235
11_63764348	11	63764348	0.11993597808764
11_63764992	11	63764992	0.178434990220823
11_63813701	11	63813701	-0.164270467675093
11_63888963	11	63888963	0.100360995036703
11_63909045	11	63909045	0.083206273997636
11_63909090	11	63909090	0.265166103577333
11_63911846	11	63911846	0.0357920818297858
11_63912356	11	63912356	0.0514392281789838
11_63945845	11	63945845	0.215722083044519
11_63945905	11	63945905	0.201600974799866
11_63974747	11	63974747	0.11717219363916
11_63974791	11	63974791	0.227596183332811
11_63998983	11	63998983	0.284656714527425
11_64000338	11	64000338	0.0171764036624391
11_64115970	11	64115970	0.258184503166234
11_64116981	11	64116981	0.332185084610011
11_64117002	11	64117002	0.239848444156829
11_64117053	11	64117053	0.167653642876529
11_64117451	11	64117451	0.232688652583963
11_64117815	11	64117815	0.104379167087198
11_64117995	11	64117995	0.655632605694574
11_64118145	11	64118145	0.423496685840174
11_64118160	11	64118160	0.333390847355408
11_64185850	11	64185850	-0.151354015708121
11_64193149	11	64193149	0.268947283126266
11_64207523	11	64207523	-0.120327120087496
11_64211062	11	64211062	-0.232801849345909
11_64219559	11	64219559	0.281771323483849
11_64224587	11	64224587	0.248317473706896
11_64224926	11	64224926	0.175128763438675
11_64226758	11	64226758	0.219748321510126
11_64227038	11	64227038	-0.326777997554922
11_64235962	11	64235962	0.231145250413882
11_64237463	11	64237463	0.3244577225854
11_64241307	11	64241307	0.314888261128978
11_64241423	11	64241423	0.358840716611063
11_64241717	11	64241717	0.260096624110011
11_64255441	11	64255441	0.0852570135623979
11_64256499	11	64256499	0.310307234242366
11_64259162	11	64259162	0.241228048920577
11_64262208	11	64262208	0.429507157230058
11_64265044	11	64265044	0.122944030924868
11_64265888	11	64265888	0.456173801885464
11_64270130	11	64270130	0.394246052742262
11_64270230	11	64270230	0.495529388579444
11_64271703	11	64271703	0.294710379191348
11_64284351	11	64284351	0.428566125926138
11_64287745	11	64287745	0.397521184775123
11_64289187	11	64289187	0.196863055793203
11_64297484	11	64297484	-0.120327120087496
11_64299387	11	64299387	0.00799697688804338
11_64299694	11	64299694	0.49519284760963
11_64300417	11	64300417	0.272684072861349
11_64300985	11	64300985	-0.254182866822287
11_64305521	11	64305521	0.442609074303661
11_64305619	11	64305619	0.0946857708833544
11_64307201	11	64307201	0.0964842689856521
11_64315801	11	64315801	-0.0538317083005892
11_64315846	11	64315846	0.226595354266736
11_64315848	11	64315848	0.220709797747571
11_64341646	11	64341646	0.201600974799866
11_64342597	11	64342597	0.237485510498398
11_64343196	11	64343196	0.140200430135723
11_64343865	11	64343865	0.099454087792414
11_64343910	11	64343910	0.135232165184151
11_64344547	11	64344547	0.240670539478459
11_64345135	11	64345135	-0.209332126146241
11_64349371	11	64349371	-0.0653606608695675
11_64349373	11	64349373	0.0158772635108153
11_64349906	11	64349906	0.332723705128079
11_64351176	11	64351176	-0.145418101050327
11_64353231	11	64353231	0.158388907978568
11_64353363	11	64353363	0.102065301248952
11_64361956	11	64361956	0.412546869485206
11_64365432	11	64365432	0.0372141568989839
11_64368742	11	64368742	0.201600974799866
11_64369535	11	64369535	-0.154010246343785
11_64369866	11	64369866	0.229007132140518
11_64371433	11	64371433	0.175128763438675
11_64535478	11	64535478	0.00593665255867666
11_64556184	11	64556184	-0.129205271433949
11_64562055	11	64562055	0.0794423922882813
11_64569808	11	64569808	-0.050786186834419
11_64592802	11	64592802	0.0159943511252845
11_64593570	11	64593570	0.15134620402017
11_64642603	11	64642603	-0.155374067186697
11_64648295	11	64648295	0.240075122614502
11_64713169	11	64713169	-0.0437058384845837
11_64713454	11	64713454	0.0780015963584824
11_64735571	11	64735571	-0.193576102118135
11_64741197	11	64741197	0.244805473365034
11_64741198	11	64741198	0.277008377457889
11_64742032	11	64742032	0.346798890339802
11_64743426	11	64743426	0.10410444652255
11_64743458	11	64743458	0.388686527400362
11_64747246	11	64747246	0.0328296679739243
11_64747250	11	64747250	-0.0109797238991351
11_64750544	11	64750544	0.0813067410821543
11_64752454	11	64752454	0.165790898859339
11_64753097	11	64753097	0.0414239499091158
11_64759751	11	64759751	0.355406310878902
11_64769027	11	64769027	0.338037810855448
11_64777538	11	64777538	-0.267168508416767
11_64791957	11	64791957	0.210146083932875
11_64796285	11	64796285	0.00895589685747048
11_64796843	11	64796843	-0.0763837724998993
11_64797520	11	64797520	0.064590595830289
11_64799472	11	64799472	0.320941920764527
11_64804208	11	64804208	0.344076456512327
11_64805085	11	64805085	0.278943063333031
11_64805172	11	64805172	0.339104498549801
11_64807576	11	64807576	-0.0284046306464567
11_64824500	11	64824500	-0.0404738123982815
11_64829733	11	64829733	0.280210809496233
11_64832907	11	64832907	0.0958063107772694
11_64834296	11	64834296	-0.108645315039861
11_64834461	11	64834461	0.362755766614447
11_64835764	11	64835764	0.0861237573799301
11_64838768	11	64838768	0.237224884530588
11_64839552	11	64839552	-0.160219847211009
11_64854546	11	64854546	0.14618785448126
11_64854645	11	64854645	0.0129394107759679
11_64854855	11	64854855	-0.1034533015231
11_64855397	11	64855397	0.174749755150435
11_64859971	11	64859971	0.201600974799866
11_64895362	11	64895362	0.0691506787762167
11_64902093	11	64902093	0.100062948337804
11_64902542	11	64902542	0.175128763438675
11_64902658	11	64902658	0.489726361596491
11_64906390	11	64906390	0.352160651375247
11_64906806	11	64906806	0.373212352870065
11_64909798	11	64909798	-0.0362628552990216
11_64909801	11	64909801	-0.0573958643610395
11_64933823	11	64933823	0.308007201804806
11_64934952	11	64934952	0.0125671504098494
11_64935859	11	64935859	0.185776007638184
11_64947436	11	64947436	0.407849354542083
11_64989782	11	64989782	-0.0172336271233924
11_65032526	11	65032526	0.122374283649291
11_65035095	11	65035095	0.137741032852948
11_65035160	11	65035160	-0.0668878611260357
11_65035548	11	65035548	0.162072610613229
11_65038687	11	65038687	0.305937634614602
11_65041380	11	65041380	0.275081572442415
11_65044428	11	65044428	-0.042324608086223
11_65044479	11	65044479	0.0602451255543248
11_65045319	11	65045319	-0.139310223455069
11_65048030	11	65048030	0.232344498230974
11_65048033	11	65048033	0.163465845913095
11_65057903	11	65057903	0.567082649604478
11_65061149	11	65061149	0.147868990862077
11_65066569	11	65066569	0.317793992304389
11_65068560	11	65068560	-0.0524230555856926
11_65079496	11	65079496	0.064590595830289
11_65079662	11	65079662	-0.0855617019268195
11_65079664	11	65079664	-0.154542835425409
11_65086723	11	65086723	0.083813596692729
11_65087340	11	65087340	0.0447321261830002
11_65087352	11	65087352	0.0277715189016378
11_65108638	11	65108638	0.0723179578548996
11_65110762	11	65110762	0.201600974799866
11_65111195	11	65111195	0.526035925297804
11_65113271	11	65113271	0.305937634614602
11_65113293	11	65113293	0.159055279833781
11_65116504	11	65116504	0.348348342793421
11_65116580	11	65116580	0.185608942031965
11_65117092	11	65117092	0.187795175274836
11_65117120	11	65117120	0.344341146915948
11_65117191	11	65117191	0.474619469206282
11_65117630	11	65117630	-0.207789961337836
11_65127039	11	65127039	0.291570671660781
11_65132302	11	65132302	0.3244577225854
11_65170237	11	65170237	0.430487158221814
11_65182905	11	65182905	-0.107388064379998
11_65183499	11	65183499	0.478710565845383
11_65186338	11	65186338	0.294710379191348
11_65214051	11	65214051	0.399451211873523
11_65214116	11	65214116	0.210878788387877
11_65214182	11	65214182	-0.105827550392381
11_65221032	11	65221032	0.188162600475062
11_65225861	11	65225861	0.099939000140564
11_65233200	11	65233200	0.400909783023273
11_65233248	11	65233248	0.389037761739501
11_65236726	11	65236726	0.294710379191348
11_65236830	11	65236830	0.153049229967757
11_65236915	11	65236915	0.24962248966281
11_65279589	11	65279589	0.583471610143511
11_65321237	11	65321237	0.0100695171681788
11_65321373	11	65321373	0.0547595864705952
11_65321425	11	65321425	-0.120327120087496
11_65344093	11	65344093	0.113560940086781
11_65344476	11	65344476	0.0959907868392674
11_65356261	11	65356261	0.518791150680565
11_65356283	11	65356283	0.626386450630272
11_65356937	11	65356937	0.294710379191348
11_65376935	11	65376935	0.205248751815011
11_65379902	11	65379902	0.23660742462778
11_65379923	11	65379923	0.0891262455414537
11_65396886	11	65396886	0.382173220441687
11_65399761	11	65399761	0.0171764036624391
11_65400810	11	65400810	0.199132719209117
11_65455481	11	65455481	0.422200114313264
11_65455516	11	65455516	0.330657075597739
11_65466154	11	65466154	0.294710379191348
11_65466155	11	65466155	0.304558165147695
11_65525983	11	65525983	-0.00484990266756018
11_65526041	11	65526041	-0.0663883129766922
11_65526243	11	65526243	0.0463227493219551
11_65536653	11	65536653	0.0785769483265823
11_65538134	11	65538134	0.0871149597829803
11_65538293	11	65538293	0.102065301248952
11_65540381	11	65540381	0.440387834386983
11_65551467	11	65551467	0.574380786617003
11_65552279	11	65552279	0.161443848327883
11_65553238	11	65553238	0.18260001286981
11_65553761	11	65553761	0.115740238146028
11_65570646	11	65570646	0.109970499334298
11_65571473	11	65571473	0.134245706998102
11_65579150	11	65579150	0.388686527400362
11_65579153	11	65579153	0.376348848215705
11_65579375	11	65579375	0.160409287479757
11_65580932	11	65580932	-0.068796819447414
11_65581254	11	65581254	0.362755766614447
11_65581317	11	65581317	0.116712077213353
11_65582285	11	65582285	0.0849917878900103
11_65582590	11	65582590	0.454143006816018
11_65583355	11	65583355	0.599564960719769
11_65583603	11	65583603	0.539182333998714
11_65583633	11	65583633	0.26923969167523
11_65585447	11	65585447	0.266696003021751
11_65585468	11	65585468	0.173031822603096
11_65593372	11	65593372	0.120680979416299
11_65593454	11	65593454	0.197155069768674
11_65593834	11	65593834	-0.0143936753384311
11_65593843	11	65593843	-0.0896303228645796
11_65599411	11	65599411	-0.305882773243573
11_65599525	11	65599525	-0.109356002266493
11_65599724	11	65599724	0.199132719209117
11_65606067	11	65606067	0.269619398228517
11_65613445	11	65613445	0.412167960739524
11_65616413	11	65616413	0.331236255216462
11_65616419	11	65616419	0.327131856883725
11_65617256	11	65617256	0.692045876736733
11_65617992	11	65617992	0.347451841263321
11_65618135	11	65618135	0.252890203496721
11_65618271	11	65618271	0.00643002219844251
11_65618415	11	65618415	0.231145250413882
11_65618790	11	65618790	-0.0172336271233924
11_65618868	11	65618868	0.147368663116161
11_65619564	11	65619564	0.284063134991839
11_65627498	11	65627498	0.430487158221814
11_65635391	11	65635391	0.18105359739578
11_65646775	11	65646775	0.0159943511252845
11_65646981	11	65646981	-0.0813329884716323
11_65647557	11	65647557	0.0482724838882487
11_65649380	11	65649380	0.284063134991839
11_65649396	11	65649396	0.226123293933935
11_65650701	11	65650701	0.539085329793541
11_65654891	11	65654891	0.218761525958049
11_65654903	11	65654903	0.245128350340787
11_65655382	11	65655382	0.392624135718272
11_65655611	11	65655611	0.149433148934611
11_65655658	11	65655658	0.174293628804131
11_65712785	11	65712785	0.39551101997884
11_65720698	11	65720698	0.0507184212487315
11_65777868	11	65777868	0.291570671660781
11_65777879	11	65777879	0.343329084411527
11_65778000	11	65778000	0.322616375761232
11_65778180	11	65778180	-0.107030297474038
11_65778741	11	65778741	-0.132710844543329
11_65779050	11	65779050	0.0431716121953835
11_65779292	11	65779292	0.505277365131006
11_65779473	11	65779473	0.365099707082746
11_65779862	11	65779862	0.274810821753643
11_65849954	11	65849954	0.227596183332811
11_65850765	11	65850765	0.236829463110848
11_65852474	11	65852474	-0.169654832451064
11_65852773	11	65852773	0.212872087134886
11_65853780	11	65853780	0.375630374574915
11_65853807	11	65853807	0.211869310253693
11_65853826	11	65853826	0.240670539478459
11_65856042	11	65856042	0.0519884287798105
11_65856048	11	65856048	-0.0354382225009832
11_65856237	11	65856237	0.353604068244916
11_65860863	11	65860863	0.391879038198346
11_65864502	11	65864502	-0.0561967826677806
11_65864770	11	65864770	-0.317019031092594
11_65864771	11	65864771	-0.331094216304317
11_65864791	11	65864791	-0.104207454724219
11_65865036	11	65865036	0.25553978191067
11_65871373	11	65871373	0.170350040815427
11_65871394	11	65871394	0.170452276229202
11_65882303	11	65882303	0.0100695171681788
11_65882676	11	65882676	0.317481686850006
11_65885531	11	65885531	0.274974161130086
11_65887999	11	65887999	0.344795610627657
11_65888095	11	65888095	0.226771550534772
11_65900322	11	65900322	0.426067724374173
11_65917822	11	65917822	0.100360995036703
11_65919002	11	65919002	0.305436785784406
11_65945750	11	65945750	0.129651132920851
11_65946997	11	65946997	0.46463538063366
11_65947534	11	65947534	0.142707285746298
11_65947700	11	65947700	-0.0863797881641585
11_65948107	11	65948107	-0.0172336271233924
11_65953658	11	65953658	0.0391510939197004
11_65959830	11	65959830	0.157974042399608
11_65959844	11	65959844	0.115485817011273
11_65965180	11	65965180	0.0406090981275613
11_65965922	11	65965922	0.243947265509461
11_65966214	11	65966214	0.218474793364262
11_65967543	11	65967543	0.555670456787283
11_65967703	11	65967703	0.41931139012417
11_65978819	11	65978819	0.11099842601896
11_66000381	11	66000381	-0.0665558636465153
11_66021842	11	66021842	0.265166103577333
11_66025323	11	66025323	0.327131856883725
11_66025692	11	66025692	-0.071828602396306
11_66026235	11	66026235	0.175563113898343
11_66026326	11	66026326	0.297898656822395
11_66026387	11	66026387	0.399451211873523
11_66042511	11	66042511	-0.141700770880063
11_66042912	11	66042912	-0.238647087276257
11_66043153	11	66043153	0.193781470340567
11_66043629	11	66043629	0.031675973357554
11_66043744	11	66043744	0.2731542358249
11_66059233	11	66059233	0.13409415544159
11_66070588	11	66070588	-0.10835447842142
11_66234199	11	66234199	0.201600974799866
11_66239224	11	66239224	0.307766532016794
11_66263446	11	66263446	0.470281943774802
11_66263477	11	66263477	0.332723705128079
11_66263931	11	66263931	0.0752236890303108
11_66265178	11	66265178	0.307534419548931
11_66266649	11	66266649	0.626386450630272
11_66267403	11	66267403	0.215956267776936
11_66278480	11	66278480	0.0681179693256141
11_66285423	11	66285423	0.157206855441413
11_66285502	11	66285502	0.339104498549801
11_66286914	11	66286914	0.457439879229456
11_66294552	11	66294552	-0.202010917681204
11_66316685	11	66316685	-0.120327120087496
11_66332681	11	66332681	0.17245462914035
11_66332699	11	66332699	0.242242959297212
11_66333614	11	66333614	0.366788057235515
11_66334000	11	66334000	0.0898905873028496
11_66334617	11	66334617	-0.00731815825830979
11_66334994	11	66334994	0.0824897629121909
11_66335006	11	66335006	0.140437112121471
11_66335107	11	66335107	0.351424770185669
11_66336023	11	66336023	-0.13164243331533
11_66340203	11	66340203	0.376504470354995
11_66342216	11	66342216	0.334238743377985
11_66347361	11	66347361	0.0409537869455644
11_66347429	11	66347429	-0.171552443442669
11_66366301	11	66366301	0.0228675157402945
11_66421287	11	66421287	-0.254005555319466
11_66423928	11	66423928	0.0193976435791171
11_66424650	11	66424650	0.320245471298485
11_66425062	11	66425062	-0.244506531308226
11_66425209	11	66425209	0.148859512727893
11_66473829	11	66473829	0.146956758747656
11_66475677	11	66475677	0.333704510807211
11_66475903	11	66475903	-0.0772583981956102
11_66480462	11	66480462	0.00166340429111405
