	Chromosome	Position	97RT_CM-_vs_97RT_PBMC.tumour
7_111124572	7	111124572	0.420206308443567
7_111124781	7	111124781	0.275310101492777
7_111417289	7	111417289	0.00632993199672688
7_111417327	7	111417327	0.146283586467037
7_111728435	7	111728435	-0.108536637522346
7_111728711	7	111728711	-0.0635162125144258
7_111739142	7	111739142	-0.220546003070887
7_111822409	7	111822409	0.137840424357839
7_111989056	7	111989056	0.262524902756002
7_111989162	7	111989162	-0.0396176626439076
7_112330261	7	112330261	0.227365491400282
7_112330287	7	112330287	0.204972623411476
7_112340960	7	112340960	0.127856335785217
7_112456015	7	112456015	-0.0208263993682212
7_112456018	7	112456018	-0.0348543912609924
7_112457066	7	112457066	-0.216286492917671
7_112465832	7	112465832	0.143002129473618
7_112472224	7	112472224	-0.192919237493244
7_112775261	7	112775261	0.0104245346162185
7_112915383	7	112915383	-0.00900096397143158
7_112935230	7	112935230	0.123563509966954
7_113878048	7	113878048	0.0316410205259144
7_113878704	7	113878704	0.365541757079353
7_113878776	7	113878776	0.639873300569918
7_113879664	7	113879664	0.149696782047627
7_113918369	7	113918369	0.101062421483394
7_113918864	7	113918864	-0.0359222632867201
7_113918895	7	113918895	-0.0585567884456638
7_114629891	7	114629891	0.0149622793792841
7_114629978	7	114629978	0.0926704539234739
7_115984338	7	115984338	0.139444310060429
7_116110812	7	116110812	0.282184482176511
7_116250455	7	116250455	0.425919959637961
7_116252596	7	116252596	0.34257011646402
7_116257338	7	116257338	0.167845404124226
7_116506073	7	116506073	0.188366524213367
7_116525105	7	116525105	0.19469930247996
7_116525112	7	116525112	0.113435111689562
7_116525306	7	116525306	0.145297802321482
7_116526650	7	116526650	0.368068685108392
7_116558996	7	116558996	0.165319455757884
7_116695757	7	116695757	0.162885553804167
7_116700032	7	116700032	-0.0550706126674164
7_116700169	7	116700169	0.244370344511643
7_116771936	7	116771936	0.18465263903188
7_116795714	7	116795714	0.192921927558975
7_116795968	7	116795968	0.212810779135849
7_116796043	7	116796043	0.0743906679852516
7_116797368	7	116797368	0.22216292657534
7_116888186	7	116888186	0.0416251090985364
7_117229929	7	117229929	0.296404240276459
7_117363641	7	117363641	0.099456404753486
7_117381052	7	117381052	0.145712787234709
7_117384766	7	117384766	0.0536673268559132
7_117508967	7	117508967	0.0901366698360588
7_117531068	7	117531068	0.530873647221187
7_117548630	7	117548630	0.133922070815646
7_117548630.1	7	117548630	0.133922070815646
7_117548630.2	7	117548630	0.133922070815646
7_117548630.3	7	117548630	0.133922070815646
7_117548630.4	7	117548630	0.133922070815646
7_117559479	7	117559479	0.254033441862362
7_117590400	7	117590400	-0.0124141595520211
7_117590400.1	7	117590400	-0.0124141595520211
7_117590400.2	7	117590400	-0.0124141595520211
7_117610521	7	117610521	0.138556224442426
7_117610521.1	7	117610521	0.138556224442426
7_117667252	7	117667252	0.245765825878762
7_117667252.1	7	117667252	0.245765825878762
7_117667252.2	7	117667252	0.245765825878762
7_117667252.3	7	117667252	0.245765825878762
7_117667252.4	7	117667252	0.245765825878762
7_117668402	7	117668402	-0.0536062660925966
7_117668402.1	7	117668402	-0.0536062660925966
7_117728198	7	117728198	0.491072639163212
7_117760535	7	117760535	0.08410844042005
7_117861215	7	117861215	0.307275463139342
7_117873391	7	117873391	-0.055821820724425
7_118188313	7	118188313	-0.0116864111381863
7_118234463	7	118234463	0.480625851728096
7_121015735	7	121015735	0.143751386847452
7_121097822	7	121097822	-0.234433839627931
7_121100049	7	121100049	-0.0607229976227452
7_121124375	7	121124375	0.0852789841279875
7_121124423	7	121124423	0.171365784192528
7_121128469	7	121128469	0.294675426359708
7_121261641	7	121261641	0.106929147830152
7_121261666	7	121261666	0.164396229377686
7_121295561	7	121295561	0.378291544824508
7_121329766	7	121329766	0.127856335785217
7_121331762	7	121331762	0.127400003331345
7_121339025	7	121339025	-0.00788734366072296
7_121339035	7	121339035	-0.00551197789155174
7_121893568	7	121893568	0.100027995506165
7_121968000	7	121968000	-0.0205102615251923
7_121976196	7	121976196	-0.0407674750021357
7_122010409	7	122010409	0.128938221880829
7_122011772	7	122011772	0.267939043887581
7_122012116	7	122012116	0.242628678590113
7_122013083	7	122013083	0.294675426359708
7_122013344	7	122013344	0.043136659363744
7_122013862	7	122013862	0.0158737046675979
7_122101666	7	122101666	0.0429563337537484
7_122388719	7	122388719	0.504576903512959
7_122438360	7	122438360	0.515065494785008
7_122438420	7	122438420	0.216855892992822
7_122698716	7	122698716	0.191512357304304
7_122886260	7	122886260	0.18544635660495
7_122994789	7	122994789	0.302602342131337
7_122994970	7	122994970	0.0919415307937287
7_122994973	7	122994973	0.118055772343388
7_122995175	7	122995175	0.0670463566571134
7_123123203	7	123123203	0.465057049119613
7_123123232	7	123123232	0.317043239388163
7_123137281	7	123137281	0.160924037470881
7_123168420	7	123168420	-0.0723099435129938
7_123169180	7	123169180	0.100353770609929
7_123457414	7	123457414	0.149696782047627
7_123457529	7	123457529	0.404195188483245
7_123479936	7	123479936	0.0316410205259144
7_123511965	7	123511965	0.179739659515048
7_123511981	7	123511981	0.348313389961781
7_123512156	7	123512156	0.258411882372937
7_123546805	7	123546805	0.0672649302566356
7_123596421	7	123596421	0.195760400287021
7_123616373	7	123616373	-0.058871272379528
7_123627256	7	123627256	0.30465951493233
7_123629064	7	123629064	0.13373920814465
7_123629226	7	123629226	0.182057863079013
7_123629973	7	123629973	0.203593703315209
7_123630090	7	123630090	0.0554877624802819
7_123656002	7	123656002	-0.0726956392888212
7_123656030	7	123656030	-0.148931225115907
7_123661886	7	123661886	0.0957713579456299
7_123662148	7	123662148	0.272649120029709
7_123662998	7	123662998	0.768606614692121
7_123868274	7	123868274	0.132335020145387
7_123869113	7	123869113	-0.017268579955032
7_123874842	7	123874842	0.0192572960700821
7_123876889	7	123876889	0.0581132318871055
7_123876919	7	123876919	-0.0759388666739004
7_123953579	7	123953579	0.182200697101296
7_123953710	7	123953710	0.153104533011582
7_123954152	7	123954152	0.119103861776254
7_123954499	7	123954499	-0.0134468690026237
7_124032125	7	124032125	0.0451875523638623
7_124032859	7	124032859	-0.077588049228844
7_124476416	7	124476416	-0.0859285758552616
7_124746540	7	124746540	-0.104014078831652
7_124747038	7	124747038	0.257522427942242
7_124782057	7	124782057	-0.0496590815759339
7_124790568	7	124790568	0.0540088335543689
7_124827559	7	124827559	0.597987843079724
7_124841131	7	124841131	0.0794695456165298
7_124841131.1	7	124841131	0.0794695456165298
7_124842948	7	124842948	0.00540947895273483
7_124842948.1	7	124842948	0.00540947895273483
7_124842948.2	7	124842948	0.00540947895273483
7_124853013	7	124853013	0.221972232630064
7_126533165	7	126533165	-0.20651871666885
7_126533387	7	126533387	0.132042917483752
7_126533843	7	126533843	-0.0739691674346844
7_126533844	7	126533844	-0.021470315933648
7_126533848	7	126533848	-0.076611870126109
7_126805335	7	126805335	0.0815662458575967
7_126904617	7	126904617	0.0316410205259144
7_127076159	7	127076159	0.178030507507438
7_127243143	7	127243143	0.0419093559797414
7_127243176	7	127243176	0.0316410205259144
7_127373521	7	127373521	0.229087084732132
7_127373758	7	127373758	0.341596473747201
7_127374279	7	127374279	0.127856335785217
7_127374520	7	127374520	0.233274881695565
7_127582490	7	127582490	0.2840281821602
7_127583028	7	127583028	0.0316410205259144
7_127584232	7	127584232	0.297535080498949
7_127584346	7	127584346	0.601956745282669
7_127584363	7	127584363	0.555202976582927
7_127584397	7	127584397	0.134734513490018
7_127584922	7	127584922	0.504128791988658
7_127593872	7	127593872	-0.0808337087324981
7_127595498	7	127595498	0.0449378431393724
7_127595811	7	127595811	-0.351078758480201
7_127599531	7	127599531	0.458455687581112
7_127600301	7	127600301	-0.138283980916398
7_127610853	7	127610853	0.294675426359708
7_127611134	7	127611134	0.403609797912872
7_127613775	7	127613775	0.0633498802532524
7_127614497	7	127614497	-0.0538770506601427
7_127615029	7	127615029	0.404858344110131
7_127615476	7	127615476	0.369336431271593
7_127929208	7	127929208	-0.142007066959115
7_128028716	7	128028716	0.0316410205259144
7_128029006	7	128029006	0.259051516628987
7_128029804	7	128029804	0.0578725620990938
7_128030563	7	128030563	0.35636774876595
7_128089576	7	128089576	0.280812772977963
7_128238730	7	128238730	0.110712591517113
7_128242017	7	128242017	0.0177018295680406
7_128252071	7	128252071	-0.167667787697492
7_128252093	7	128252093	-0.0282304354514842
7_128254568	7	128254568	0.0784352320048557
7_128254796	7	128254796	-0.294129140655842
7_128254796.1	7	128254796	-0.294129140655842
7_128254796.2	7	128254796	-0.294129140655842
7_128254796.3	7	128254796	-0.294129140655842
7_128254913	7	128254913	-0.417343810676267
7_128254967	7	128254967	0.294675426359708
7_128255136	7	128255136	-0.052751166764458
7_128255136.1	7	128255136	-0.052751166764458
7_128255136.2	7	128255136	-0.052751166764458
7_128255136.3	7	128255136	-0.052751166764458
7_128256191	7	128256191	0.0316410205259144
7_128256191.1	7	128256191	0.0316410205259144
7_128313243	7	128313243	0.255958318786854
7_128318062	7	128318062	0.307275463139342
7_128333354	7	128333354	-0.0359976963494488
7_128339318	7	128339318	0.047582564394936
7_128341151	7	128341151	0.196700266796411
7_128351036	7	128351036	0.0556864944925653
7_128351062	7	128351062	0.150939948898259
7_128351935	7	128351935	0.187760222443196
7_128351989	7	128351989	0.562155737224694
7_128352293	7	128352293	0.327625848160995
7_128352531	7	128352531	0.314371227700628
7_128352553	7	128352553	0.470525261759126
7_128359405	7	128359405	0.0655883524492518
7_128359526	7	128359526	0.0957713579456299
7_128359591	7	128359591	0.00219724263343226
7_128359878	7	128359878	0.0640624982182919
7_128394575	7	128394575	0.676976139226552
7_128394575.1	7	128394575	0.676976139226552
7_128396955	7	128396955	0.541113321662807
7_128398501	7	128398501	0.0316410205259144
7_128398558	7	128398558	-0.173473409378698
7_128405784	7	128405784	0.130044724586909
7_128457379	7	128457379	0.383626349269457
7_128457412	7	128457412	0.30465951493233
7_128493930	7	128493930	0.208518782609994
7_128498105	7	128498105	0.121526524043109
7_128500928	7	128500928	0.18850986914278
7_128672409	7	128672409	-0.055821820724425
7_128672414	7	128672414	0.0672649302566356
7_128682980	7	128682980	0.160924037470881
7_128723233	7	128723233	0.197378225004793
7_128724769	7	128724769	0.245236493625203
7_128754552	7	128754552	0.469762132917799
7_128759170	7	128759170	0.579128815828408
7_128769171	7	128769171	-0.012753098832539
7_128769171.1	7	128769171	-0.012753098832539
7_128775141	7	128775141	0.286898075767989
7_128775760	7	128775760	0.174598974367957
7_128775776	7	128775776	0.196271722298714
7_128806393	7	128806393	0.189903104442647
7_128806733	7	128806733	-0.28483264426934
7_128809642	7	128809642	0.309942183013019
7_128814809	7	128814809	0.125968403074068
7_128814901	7	128814901	0.173660025398342
7_128815862	7	128815862	0.22428609846831
7_128819290	7	128819290	-0.0297595241382289
7_128838766	7	128838766	0.238091897993341
7_128840069	7	128840069	-0.0678946530250001
7_128840069.1	7	128840069	-0.0678946530250001
7_128840130	7	128840130	0.353569115413277
7_128840130.1	7	128840130	0.353569115413277
7_128840981	7	128840981	0.193912449424792
7_128840981.1	7	128840981	0.193912449424792
7_128841524	7	128841524	-0.429690131026864
7_128841524.1	7	128841524	-0.429690131026864
7_128842905	7	128842905	-0.0167220010354846
7_128843565	7	128843565	0.327096904052086
7_128843565.1	7	128843565	0.327096904052086
7_128844762	7	128844762	-0.0573639855328306
7_128844971	7	128844971	0.205289108010944
7_128845222	7	128845222	-0.194867509282766
7_128846037	7	128846037	0.294675426359708
7_128847812	7	128847812	0.0831713211659965
7_128850822	7	128850822	-0.311660725154015
7_128851284	7	128851284	-0.103288559560194
7_128854676	7	128854676	0.155023436031196
7_128854676.1	7	128854676	0.155023436031196
7_128854770	7	128854770	-0.284386472921764
7_128854770.1	7	128854770	-0.284386472921764
7_128855284	7	128855284	-0.0489774396823703
7_128855284.1	7	128855284	-0.0489774396823703
7_128855284.2	7	128855284	-0.0489774396823703
7_128857165	7	128857165	-0.188140187353995
7_128865170	7	128865170	0.139444310060429
7_128865179	7	128865179	0.158274459056931
7_128866578	7	128866578	-0.076611870126109
7_128866780	7	128866780	0.276059748192361
7_128872659	7	128872659	-0.00788734366072296
7_128874784	7	128874784	0.380975272753929
7_128878686	7	128878686	-0.0319241082515519
7_128879539	7	128879539	0.585576625626446
7_128879556	7	128879556	0.382397768472495
7_128879562	7	128879562	0.430630578572888
7_128880064	7	128880064	-0.0289005214091365
7_128880387	7	128880387	0.420206308443567
7_128886495	7	128886495	0.248452409599062
7_128886734	7	128886734	0.396405313323534
7_128890244	7	128890244	0.439725759162991
7_128891252	7	128891252	0.00994594942659522
7_128892744	7	128892744	-0.158690191578235
7_128892788	7	128892788	-0.170851843372829
7_128892926	7	128892926	-0.104420529050114
7_128894203	7	128894203	-0.0517749876617231
7_128906285	7	128906285	0.349816980552169
7_128907151	7	128907151	0.162885553804167
7_128948777	7	128948777	0.0964921648758822
7_128949373	7	128949373	0.150693692169678
7_128967330	7	128967330	0.019466306579812
7_128975843	7	128975843	-0.0567148538949325
7_128990173	7	128990173	-0.0987556167297606
7_129001172	7	129001172	0.221118819389627
7_129126683	7	129126683	0.163744556533259
7_129126760	7	129126760	0.101462470023486
7_129126871	7	129126871	0.115298949572824
7_129126897	7	129126897	0.194370520564023
7_129126921	7	129126921	0.287200305797562
7_129126937	7	129126937	0.243616825917024
7_129127216	7	129127216	0.114103180717887
7_129127436	7	129127436	0.270251952420491
7_129130647	7	129130647	0.100027995506165
7_129189225	7	129189225	0.105641601969691
7_129205382	7	129205382	0.60279772172204
7_129205670	7	129205670	0.142065010219565
7_129211034	7	129211034	0.0316410205259144
7_129212346	7	129212346	-0.176163864587487
7_129400312	7	129400312	-0.0332101238240534
7_129451649	7	129451649	0.12627789466399
7_129458324	7	129458324	0.144115749784327
7_129460456	7	129460456	0.109643532527188
7_129512399	7	129512399	0.402284400446305
7_129657492	7	129657492	0.266106274162937
7_130024416	7	130024416	-0.174809856941512
7_130051327	7	130051327	-0.266882470026504
7_130070648	7	130070648	-0.155985982649857
7_130173898	7	130173898	0.074076286846311
7_130178510	7	130178510	0.286898075767989
7_130181711	7	130181711	-0.0266576200387528
7_130204021	7	130204021	0.399372805026401
7_130215997	7	130215997	0.22216292657534
7_130216235	7	130216235	0.290375288926083
7_130269734	7	130269734	0.229240980411075
7_130273729	7	130273729	0.353569115413277
7_130275176	7	130275176	0.0461405902210297
7_130289648	7	130289648	0.272649120029709
7_130293199	7	130293199	0.24998660879966
7_130298758	7	130298758	0.16453529102326
7_130300890	7	130300890	0.397435000784909
7_130306852	7	130306852	0.0638214262750642
7_130310800	7	130310800	0.271311433294198
7_130310827	7	130310827	0.235174414611047
7_130310900	7	130310900	0.23394919581903
7_130322520	7	130322520	0.0190409837462808
7_130346497	7	130346497	0.261122866648682
7_130350037	7	130350037	0.0867825747183752
7_130362476	7	130362476	0.22428609846831
7_130366209	7	130366209	0.106929147830152
7_130367547	7	130367547	0.314040751226639
7_130380520	7	130380520	0.266106274162937
7_130383719	7	130383719	0.111494328215129
7_130385872	7	130385872	0.199763779334241
7_130385872.1	7	130385872	0.199763779334241
7_130394506	7	130394506	0.215352973698303
7_130394506.1	7	130394506	0.215352973698303
7_130394506.2	7	130394506	0.215352973698303
7_130394506.3	7	130394506	0.215352973698303
7_130394506.4	7	130394506	0.215352973698303
7_130400746	7	130400746	0.347668513973592
7_130400800	7	130400800	0.242060800196286
7_130426693	7	130426693	0.176030929861089
7_130427459	7	130427459	0.0860888045482909
7_130427461	7	130427461	0.110352996539955
7_130433960	7	130433960	0.70358682284171
7_130433967	7	130433967	0.72824887707598
7_130440821	7	130440821	-0.059124443397268
7_130441209	7	130441209	0.41496966007742
7_130507288	7	130507288	0.4424290468034
7_130547741	7	130547741	0.300576027799392
7_130667522	7	130667522	0.275566603412003
7_130669127	7	130669127	0.0730609479058953
7_130671729	7	130671729	-0.0951161217600243
7_130680967	7	130680967	-0.0387483073654836
7_130683621	7	130683621	0.0704602694164425
7_130733517	7	130733517	0.159020327002142
7_130733575	7	130733575	-0.138283980916398
7_130733679	7	130733679	0.0406298037531691
7_130733698	7	130733698	-0.0283015199303678
7_130733862	7	130733862	0.309494141071254
7_130733917	7	130733917	0.165319455757884
7_131443691	7	131443691	0.450866316768192
7_131504449	7	131504449	0.485358987968818
7_131509377	7	131509377	0.15801830629547
7_131509532	7	131509532	0.347668513973592
7_131509570	7	131509570	0.196700266796411
7_131510953	7	131510953	-0.171573299126669
7_131511158	7	131511158	-0.0282304354514842
7_131511200	7	131511200	0.0691157259445775
7_131511264	7	131511264	0.376469517523355
7_132130556	7	132130556	0.236755450430527
7_132140772	7	132140772	0.112259480734199
7_132147927	7	132147927	0.133520634545128
7_132164145	7	132164145	-0.209367078977881
7_132173106	7	132173106	-0.041422441663809
7_132173138	7	132173138	-0.263814863000257
7_132179832	7	132179832	0.0151528977373455
7_132181538	7	132181538	0.0730609479058953
7_132185330	7	132185330	0.0316410205259144
7_132203384	7	132203384	0.220086109939025
7_132385295	7	132385295	0.244370344511643
7_132484990	7	132484990	0.153631544904525
7_132489394	7	132489394	-0.118918656049467
7_132507536	7	132507536	0.196027838426797
7_132508051	7	132508051	0.088224548892282
7_132508190	7	132508190	0.0811096967902142
7_132508223	7	132508223	-0.167667787697492
7_132508576	7	132508576	0.254033441862362
7_132785658	7	132785658	0.101543033756071
7_132796487	7	132796487	0.281254910597386
7_132796575	7	132796575	-0.0280652255983534
7_133022411	7	133022411	0.153203000406827
7_133253161	7	133253161	0.226144044688893
7_133275007	7	133275007	0.218054144756796
7_133356442	7	133356442	-0.0881987494800889
7_133576604	7	133576604	0.0316410205259144
7_133817458	7	133817458	0.39605244673479
7_133895694	7	133895694	0.412245022740884
7_133997532	7	133997532	-0.128230316252475
7_134005008	7	134005008	-0.183748013072771
7_134064411	7	134064411	0.350463204545455
7_134064444	7	134064444	0.380648649469561
7_134139501	7	134139501	0.342680799270541
7_134158118	7	134158118	-0.0508211396660587
7_134197042	7	134197042	0.491072639163212
7_134199329	7	134199329	-0.0603881179664312
7_134199352	7	134199352	0.157171902609773
7_134201484	7	134201484	-0.0996035127523383
7_134208838	7	134208838	0.102607541880058
7_134209012	7	134209012	0.0416946851898374
7_134209155	7	134209155	0.232780892633766
7_134209358	7	134209358	0.08410844042005
7_134209390	7	134209390	0.24185872791626
7_134209763	7	134209763	-0.122164315553121
7_134209855	7	134209855	0.124750424917396
7_134210060	7	134210060	-0.190751400810534
7_134210248	7	134210248	0.183644113970965
7_134221824	7	134221824	0.289028863218566
7_134221870	7	134221870	0.25095404893039
7_134221917	7	134221917	0.263456695748988
7_134247582	7	134247582	0.020914613932856
7_134263916	7	134263916	-0.0217982384355461
7_134275399	7	134275399	-0.319831349975463
7_134295043	7	134295043	0.0616982543820943
7_134447939	7	134447939	0.012012213776982
7_134448028	7	134448028	0.200240624501659
7_134450869	7	134450869	0.0316410205259144
7_134527930	7	134527930	0.242208006465573
7_134530644	7	134530644	0.173660025398342
7_134530651	7	134530651	0.115298949572824
7_134531932	7	134531932	0.0158737046675979
7_134533069	7	134533069	0.0180944886879665
7_134536754	7	134536754	0.218519155249424
7_134537588	7	134537588	0.0691157259445775
7_134568167	7	134568167	0.418664143635162
7_134568262	7	134568262	-0.0957382859503131
7_134571663	7	134571663	-0.0930547269234003
7_134579534	7	134579534	0.244885059648177
7_134678930	7	134678930	0.0434181883022678
7_134933133	7	134933133	0.0722830050232602
7_134933616	7	134933616	0.241094386154864
7_134933720	7	134933720	-0.314133816315816
7_134958240	7	134958240	0.439725759162991
7_134960624	7	134960624	0.080550621006861
7_134993522	7	134993522	0.101349992337319
7_134993576	7	134993576	0.0531741820755559
7_135032905	7	135032905	0.290728241843045
7_135034203	7	135034203	0.2991213313909
7_135045501	7	135045501	0.151104687127486
7_135045566	7	135045566	0.00927320749746003
7_135081749	7	135081749	0.290728241843045
7_135164461	7	135164461	0.221743903905857
7_135164879	7	135164879	0.150285517024533
7_135164881	7	135164881	0.088974195591866
7_135187023	7	135187023	0.305815983964909
7_135195078	7	135195078	-0.0431267478760578
7_135204389	7	135204389	0.173660025398342
7_135205946	7	135205946	0.00278615785372936
7_135240659	7	135240659	-0.0857159301122444
7_135245501	7	135245501	-0.138283980916398
7_135245560	7	135245560	-0.00843641884942081
7_135362791	7	135362791	0.213479343511727
7_135364052	7	135364052	0.249546050870048
7_135557955	7	135557955	-0.36569447701947
7_135584908	7	135584908	0.0316410205259144
7_135587938	7	135587938	0.134326684500478
7_135594567	7	135594567	0.0461405902210297
7_135601422	7	135601422	-0.181352702808284
7_135606884	7	135606884	-0.180409456589075
7_135622871	7	135622871	0.0730609479058953
7_135627978	7	135627978	-0.101114188325857
7_135638676	7	135638676	0.367924408390347
7_135644942	7	135644942	-0.0752741833905975
7_135706620	7	135706620	0.357869252846902
7_135708128	7	135708128	-0.356629569190144
7_135721428	7	135721428	-0.0253899245104645
7_135734133	7	135734133	0.0950664006675481
7_135929992	7	135929992	0.0697761494126854
7_135950656	7	135950656	0.0552922885905598
7_137008914	7	137008914	0.390722113830743
7_137015321	7	137015321	0.200322855117595
7_137015725	7	137015725	0.378563494880147
7_137444084	7	137444084	0.113324818119622
7_137571250	7	137571250	0.277801607795312
7_137578321	7	137578321	0.126419245278014
7_137656498	7	137656498	0.149477510819773
7_137657948	7	137657948	-0.0779834706485838
7_137884966	7	137884966	0.268680217826764
7_137905714	7	137905714	0.294675426359708
7_137905797	7	137905797	0.131176694076829
7_137908393	7	137908393	0.22565164049254
7_137915944	7	137915944	0.115909937423518
7_137953500	7	137953500	0.420412865110953
7_138117372	7	138117372	0.17683893606585
7_138117372.1	7	138117372	0.17683893606585
7_138117372.2	7	138117372	0.17683893606585
7_138117372.3	7	138117372	0.17683893606585
7_138461189	7	138461189	-0.142388379249134
7_138519283	7	138519283	0.460484319329789
7_138554754	7	138554754	0.00855740741287296
7_138579334	7	138579334	0.252031088951214
7_138580565	7	138580565	-0.111949833102935
7_138584825	7	138584825	-0.156431327626657
7_138596471	7	138596471	0.107305290457987
7_138597161	7	138597161	0.186363615324557
7_138627377	7	138627377	-0.186999265949426
7_138644719	7	138644719	0.335033163975849
7_138644826	7	138644826	0.674089015907831
7_138644827	7	138644827	0.628285326294706
7_138659975	7	138659975	0.0527026360537439
7_138679022	7	138679022	0.226019065692766
7_138722001	7	138722001	-0.22551681897121
7_138728815	7	138728815	0.16827571254776
7_138732973	7	138732973	0.0887849276295232
7_138749192	7	138749192	-0.0645742947333888
7_138749192.1	7	138749192	-0.0645742947333888
7_138749299	7	138749299	0.189182297512394
7_138749299.1	7	138749299	0.189182297512394
7_138755750	7	138755750	0.110352996539955
7_138755770	7	138755770	-0.00938624773414034
7_138771243	7	138771243	0.0554877624802819
7_138771243.1	7	138771243	0.0554877624802819
7_138798050	7	138798050	0.114103180717887
7_138801351	7	138801351	-0.0915072102469504
7_138852256	7	138852256	0.176589356437014
7_138861250	7	138861250	0.180032860418586
7_138871176	7	138871176	-0.190751400810534
7_138881459	7	138881459	0.244185655906015
7_138911255	7	138911255	0.340969078633643
7_138911318	7	138911318	0.20410821653068
7_138916769	7	138916769	0.446678519804758
7_138916826	7	138916826	0.219268023701686
7_138916827	7	138916827	0.22428609846831
7_138916856	7	138916856	0.205670420300963
7_138916865	7	138916865	0.276753518362446
7_138916960	7	138916960	-0.000780457166463082
7_138916984	7	138916984	-0.263102245035218
7_138917521	7	138917521	-0.0632181658155267
7_138917526	7	138917526	-0.0623351276830994
7_138917777	7	138917777	0.400874830191633
7_138917974	7	138917974	-0.152783550611513
7_138918170	7	138918170	0.0860888045482909
7_138918536	7	138918536	0.0675605947808572
7_138918741	7	138918741	0.466043844671689
7_138918807	7	138918807	0.258709929071835
7_138919365	7	138919365	-0.079867294691076
7_139028928	7	139028928	0.108603002340799
7_139047711	7	139047711	0.0118777657044845
7_139047735	7	139047735	0.0425293366686506
7_139047751	7	139047751	0.0429563337537484
7_139053458	7	139053458	0.356881849454112
7_139055291	7	139055291	0.167524448607687
7_139073970	7	139073970	0.0316410205259144
7_139076288	7	139076288	0.169144544275849
7_139079314	7	139079314	0.206727727084006
7_139079487	7	139079487	0.212213266167735
7_139079499	7	139079499	0.203121488470268
7_139079831	7	139079831	0.0637022297582131
7_139080079	7	139080079	0.167702570101943
7_139231547	7	139231547	0.111811369209898
7_139231908	7	139231908	0.0963467099137298
7_139231935	7	139231935	-0.0455268399965455
7_139231951	7	139231951	0.0659925253166914
7_139252054	7	139252054	0.353569115413277
7_139261550	7	139261550	-0.0928063503985742
7_139283068	7	139283068	0.294675426359708
7_139283666	7	139283666	0.187435693133338
7_139284067	7	139284067	0.437961302703649
7_139293947	7	139293947	0.0192572960700821
7_139454125	7	139454125	0.0571761126330519
7_139454130	7	139454130	0.144115749784327
7_139454158	7	139454158	0.0556864944925653
7_139482941	7	139482941	-0.139839447418439
7_139483024	7	139483024	0.265313366728365
7_139483172	7	139483172	0.213844351746664
7_139483182	7	139483182	0.182319933023582
7_139483188	7	139483188	0.158274459056931
7_139600536	7	139600536	0.107991906656029
7_139600566	7	139600566	0.139893911177938
7_139604191	7	139604191	0.213479343511727
7_139614350	7	139614350	0.339763315888246
7_139620431	7	139620431	-0.0702385934932993
7_139626663	7	139626663	0.275566603412003
7_139626669	7	139626669	0.196027838426797
7_139631614	7	139631614	0.468504882257937
7_139715976	7	139715976	0.312822773069968
7_139716144	7	139716144	0.188042577868481
7_139716216	7	139716216	0.0521051230856299
7_139740070	7	139740070	0.0114631385882843
7_139740184	7	139740184	0.0495629285231767
7_139740541	7	139740541	0.288798860023039
7_139777618	7	139777618	-0.0698970059361478
7_139936304	7	139936304	0.0921825624609652
7_139952658	7	139952658	0.00676635188688507
7_139953397	7	139953397	-0.000539385223235546
7_139955509	7	139955509	0.268247301082063
7_139957714	7	139957714	0.21957397111899
7_139971318	7	139971318	0.2795685339695
7_139971970	7	139971970	-0.287041414857794
7_140007115	7	140007115	-0.109913123688105
7_140015731	7	140015731	-0.0339473211016623
7_140015742	7	140015742	-0.012753098832539
7_140015750	7	140015750	0.088224548892282
7_140015798	7	140015798	0.150285517024533
7_140017700	7	140017700	0.257522427942242
7_140027335	7	140027335	-0.140826175478851
7_140027384	7	140027384	-0.0808337087324981
7_140034269	7	140034269	0.259051516628987
7_140037782	7	140037782	0.0620146695694331
7_140038278	7	140038278	0.199240969021983
7_140041773	7	140041773	0.249232455598541
7_140046993	7	140046993	0.171571281670389
7_140057951	7	140057951	0.318739131250178
7_140091845	7	140091845	0.143533900596811
7_140101977	7	140101977	0.380536163013546
7_140133634	7	140133634	0.0547246336389556
7_140335468	7	140335468	-0.00958164220059854
7_140337299	7	140337299	0.401752648923242
7_140343479	7	140343479	0.344428461556808
7_140343493	7	140343493	0.155969155528116
7_140351291	7	140351291	0.536113603386703
7_140351316	7	140351316	0.463591902741105
7_140364421	7	140364421	0.233274881695565
7_140380287	7	140380287	0.0465913619918859
7_140425950	7	140425950	0.179739659515048
7_140473245	7	140473245	0.0137191125286518
7_140474444	7	140474444	-0.212284562360175
7_140474485	7	140474485	-0.055821820724425
7_140479292	7	140479292	0.0717184599012496
7_140525778	7	140525778	0.517067847696156
7_140527358	7	140527358	-0.0785418972245085
7_140527384	7	140527384	0.0711693847125517
7_140527474	7	140527474	0.0576362290588588
7_140544573	7	140544573	-0.086195469767944
7_140544760	7	140544760	-0.0669228139576752
7_140544827	7	140544827	-0.242119791900938
7_140558200	7	140558200	0.195139752808794
7_140585657	7	140585657	0.0316410205259144
7_140585697	7	140585697	-0.0635162125144258
7_140585707	7	140585707	-0.0221302359150665
7_140601549	7	140601549	-0.0742924242231507
7_140601582	7	140601582	-0.0938898615579446
7_140679277	7	140679277	-0.0233254386920142
7_140681083	7	140681083	-0.0659697761005078
