"","Hugo_Symbol","num_patients"
"2428","NOCT",1
"2429","NOD1",1
"2430","NOL4",1
"2431","NOL8",1
"2432","NOM1",1
"2433","NOP53",1
"2434","NOP9",1
"2435","NOS1",1
"2436","NOTCH1",1
"2437","NOTCH2",1
"2438","NOX3",1
"2439","NPAP1",1
"2440","NPBWR2",1
"2441","NPC1",1
"2442","NPEPL1",1
"2443","NPRL3",1
"2444","NPTX2",1
"2445","NR0B1",1
"2446","NR2E3",1
"2447","NR3C1",1
"2448","NRDC",1
"2449","NRF1",1
"2450","NRG1",1
"2451","NRN1L",1
"2452","NRP2",1
"2453","NRXN2",1
"2454","NRXN3",1
"2455","NSG1",1
"2456","NSG2",1
"2457","NT5C1B",1
"2458","NT5C3B",1
"2459","NT5M",1
"2460","NTM",1
"2461","NTN1",1
"2462","NTNG2",1
"2463","NTRK3",1
"2464","NTSR2",1
"2465","NUFIP2",1
"2466","NUMBL",1
"2467","NUP160",1
"2468","NUP205",1
"2469","NUP54",1
"2470","NUTM2F",1
"2471","NXPE4",1
"2472","NXPH3",1
"2473","OARD1",1
"2474","OBSL1",1
"2475","ODF2L",1
"2476","ODF3L2",1
"2477","OGA",1
"2478","OGDH",1
"2479","OGFR",1
"2480","OLFML2A",1
"2481","OLIG1",1
"2482","OLIG2",1
"2483","OOSP1",1
"2484","OPRL1",1
"2485","OR10P1",1
"2486","OR12D1",1
"2487","OR13J1",1
"2488","OR14A2",1
"2489","OR1L3",1
"2490","OR1S2",1
"2491","OR2B3",1
"2492","OR2C3",1
"2493","OR2F2",1
"2494","OR2W3",1
"2495","OR2Z1",1
"2496","OR4C12",1
"2497","OR4C5",1
"2498","OR4D1",1
"2499","OR4E1",1
"2500","OR4F5",1
"2501","OR4K13",1
"2502","OR4K2",1
"2503","OR4N5",1
"2504","OR51A7",1
"2505","OR51B2",1
"2506","OR51I2",1
"2507","OR51M1",1
"2508","OR51S1",1
"2509","OR52A1",1
"2510","OR52L1",1
"2511","OR5B21",1
"2512","OR5J2",1
"2513","OR5K1",1
"2514","OR5K3",1
"2515","OR6C1",1
"2516","OR6K2",1
"2517","OR6X1",1
"2518","OR7A17",1
"2519","OR8B4",1
"2520","OR8B8",1
"2521","OR8D2",1
"2522","OR8K5",1
"2523","OR8S1",1
"2524","OR9A4",1
"2525","ORAI3",1
"2526","ORC5",1
"2527","ORM1",1
"2528","OSBPL1A",1
"2529","OSBPL2",1
"2530","OSMR",1
"2531","OTOA",1
"2532","OTOG",1
"2533","OTOGL",1
"2534","OTOS",1
"2535","OTUD6A",1
"2536","OTUD6B",1
"2537","OTUD7B",1
"2538","OTULIN",1
"2539","OVGP1",1
"2540","OVOL3",1
"2541","OXTR",1
"2542","P2RY1",1
"2543","P2RY13",1
"2544","P2RY8",1
"2545","P3H1",1
"2546","PAAF1",1
"2547","PABIR1",1
"2548","PABPC1",1
"2549","PABPC5",1
"2550","PACS1",1
"2551","PACSIN3",1
"2552","PADI6",1
"2553","PAFAH2",1
"2554","PAGE4",1
"2555","PAGR1",1
"2556","PAK2",1
"2557","PAK4",1
"2558","PALB2",1
"2559","PALLD",1
"2560","PANK4",1
"2561","PAPOLG",1
"2562","PAPPA2",1
"2563","PAQR4",1
"2564","PAQR8",1
"2565","PARP10",1
"2566","PASK",1
"2567","PATJ",1
"2568","PATL2",1
"2569","PATZ1",1
"2570","PAWR",1
"2571","PAX6",1
"2572","PAX9",1
"2573","PBK",1
"2574","PBXIP1",1
"2575","PC",1
"2576","PCARE",1
"2577","PCBP1",1
"2578","PCCB",1
"2579","PCDH10",1
"2580","PCDH15",1
"2581","PCDH8",1
"2582","PCDH9",1
"2583","PCDHA10",1
"2584","PCDHA13",1
"2585","PCDHA4",1
"2586","PCDHAC2",1
"2587","PCDHB14",1
"2588","PCDHGA12",1
"2589","PCDHGA2",1
"2590","PCDHGA8",1
"2591","PCDHGB6",1
"2592","PCED1A",1
"2593","PCF11",1
"2594","PCK2",1
"2595","PCLO",1
"2596","PCNX1",1
"2597","PCNX2",1
"2598","PCNX3",1
"2599","PCOLCE2",1
"2600","PCSK1N",1
"2601","PCYT2",1
"2602","PDCD1",1
"2603","PDCD2",1
"2604","PDCD7",1
"2605","PDE10A",1
"2606","PDE3B",1
"2607","PDE4C",1
"2608","PDE4D",1
"2609","PDGFRL",1
"2610","PDHX",1
"2611","PDIA2",1
"2612","PDIA4",1
"2613","PDIA5",1
"2614","PDLIM1",1
"2615","PDLIM4",1
"2616","PDXDC1",1
"2617","PDXP",1
"2618","PDZD7",1
"2619","PDZRN3",1
"2620","PEAK3",1
"2621","PER1",1
"2622","PES1",1
"2623","PFDN4",1
"2624","PFKFB3",1
"2625","PGC",1
"2626","PGK2",1
"2627","PGLS",1
"2628","PGM1",1
"2629","PGPEP1L",1
"2630","PGS1",1
"2631","PHACTR1",1
"2632","PHACTR2",1
"2633","PHAX",1
"2634","PHC2",1
"2635","PHF11",1
"2636","PHF12",1
"2637","PHF19",1
"2638","PHF20",1
"2639","PHF24",1
"2640","PHF7",1
"2641","PHKA2",1
"2642","PHLDA1",1
"2643","PHLDB1",1
"2644","PHRF1",1
"2645","PHTF2",1
"2646","PI4K2B",1
"2647","PI4KB",1
"2648","PICK1",1
"2649","PIEZO2",1
"2650","PIGX",1
"2651","PIK3C2B",1
"2652","PIK3CA",1
"2653","PIK3R4",1
"2654","PINLYP",1
"2655","PIP5KL1",1
"2656","PITPNA",1
"2657","PITRM1",1
"2658","PKD1",1
"2659","PKD1L1",1
"2660","PKD1L2",1
"2661","PKD2",1
"2662","PKDREJ",1
"2663","PKHD1",1
"2664","PKN3",1
"2665","PKNOX1",1
"2666","PKP1",1
"2667","PLA2G12B",1
"2668","PLA2G15",1
"2669","PLA2G1B",1
"2670","PLA2G2F",1
"2671","PLA2G4A",1
"2672","PLAT",1
"2673","PLCB1",1
"2674","PLCB2",1
"2675","PLCD1",1
"2676","PLCH2",1
"2677","PLCXD2",1
"2678","PLCZ1",1
"2679","PLD2",1
"2680","PLD4",1
"2681","PLEKHF1",1
"2682","PLEKHG5",1
"2683","PLEKHH1",1
"2684","PLEKHM1",1
"2685","PLEKHM2",1
"2686","PLEKHN1",1
"2687","PLIN2",1
"2688","PLK3",1
"2689","PLOD1",1
"2690","PLPPR3",1
"2691","PLVAP",1
"2692","PLXNA1",1
"2693","PLXNB1",1
"2694","PLXNB3",1
"2695","PLXND1",1
"2696","PM20D2",1
"2697","PMFBP1",1
"2698","PML",1
"2699","PMP22",1
"2700","PNN",1
"2701","PNPLA3",1
"2702","PNPLA4",1
"2703","PNPLA7",1
"2704","POC1B",1
"2705","PODXL2",1
"2706","POGK",1
"2707","POGZ",1
"2708","POLD2",1
"2709","POLR1A",1
"2710","POLR2C",1
"2711","POP7",1
"2712","POTEA",1
"2713","POTEC",1
"2714","POTEG",1
"2715","POTEH",1
"2716","POTEI",1
"2717","POU2F1",1
"2718","PPARA",1
"2719","PPARG",1
"2720","PPEF2",1
"2721","PPFIA2",1
"2722","PPFIA4",1
"2723","PPFIBP1",1
"2724","PPID",1
"2725","PPM1A",1
"2726","PPM1E",1
"2727","PPM1J",1
"2728","PPM1N",1
"2729","PPP1R17",1
"2730","PPP1R3D",1
"2731","PPP1R3E",1
"2732","PPP1R3F",1
"2733","PPP1R7",1
"2734","PPP1R9A",1
"2735","PPP1R9B",1
"2736","PPP2R5B",1
"2737","PPP4C",1
"2738","PPP4R3A",1
"2739","PRAM1",1
"2740","PRAME",1
"2741","PRAMEF11",1
"2742","PRAMEF15",1
"2743","PRAMEF27",1
"2744","PRAMEF9",1
"2745","PRB3",1
"2746","PRB4",1
"2747","PRC1",1
"2748","PRDM2",1
"2749","PRDM9",1
"2750","PRDX2",1
"2751","PREX1",1
"2752","PRG4",1
"2753","PRICKLE1",1
"2754","PRKAA2",1
"2755","PRKAR2A",1
"2756","PRKCB",1
"2757","PRKCH",1
"2758","PRKD1",1
"2759","PRKDC",1
"2760","PRKRA",1
"2761","PRKX",1
"2762","PRL",1
"2763","PRLHR",1
"2764","PRLR",1
"2765","PRMT5",1
"2766","PRODH2",1
"2767","PROM1",1
"2768","PRORP",1
"2769","PROSER3",1
"2770","PRPF31",1
"2771","PRPF38B",1
"2772","PRPF40A",1
"2773","PRPSAP1",1
"2774","PRR14",1
"2775","PRR18",1
"2776","PRR19",1
"2777","PRR35",1
"2778","PRR36",1
"2779","PRRC2B",1
"2780","PRRC2C",1
"2781","PRRG3",1
"2782","PRRX2",1
"2783","PRSS1",1
"2784","PRSS23",1
"2785","PRSS41",1
"2786","PRSS51",1
"2787","PRSS54",1
"2788","PRSS55",1
"2789","PRUNE1",1
"2790","PRXL2A",1
"2791","PSAP",1
"2792","PSD",1
"2793","PSEN1",1
"2794","PSEN2",1
"2795","PSMD10",1
"2796","PSMD2",1
"2797","PSME1",1
"2798","PSME4",1
"2799","PSPC1",1
"2800","PSRC1",1
"2801","PSTPIP2",1
"2802","PTCD1",1
"2803","PTCHD3",1
"2804","PTER",1
"2805","PTGES2",1
"2806","PTGIR",1
"2807","PTK2",1
"2808","PTOV1",1
"2809","PTPN12",1
"2810","PTPRF",1
"2811","PTPRH",1
"2812","PTPRK",1
"2813","PTPRO",1
"2814","PTPRR",1
"2815","PTPRS",1
"2816","PTPRZ1",1
"2817","PTX4",1
"2818","PUM3",1
"2819","PVALEF",1
"2820","PVRIG",1
"2821","PWWP2A",1
"2822","PWWP4",1
"2823","PXN",1
"2824","PYGM",1
"2825","QPCTL",1
"2826","QPRT",1
"2827","QSOX1",1
"2828","QTRT2",1
"2829","RAB11FIP4",1
"2830","RAB3GAP1",1
"2831","RAB40C",1
"2832","RAB5C",1
"2833","RABEPK",1
"2834","RAD23B",1
"2835","RAD51",1
"2836","RAD51AP1",1
"2837","RAF1",1
"2838","RAG1",1
"2839","RAI14",1
"2840","RALY",1
"2841","RANBP2",1
"2842","RANBP9",1
"2843","RAPGEF2",1
"2844","RAPGEF3",1
"2845","RARA",1
"2846","RASAL1",1
"2847","RASAL2",1
"2848","RASAL3",1
"2849","RASGEF1C",1
"2850","RASGRF1",1
"2851","RASGRF2",1
"2852","RASGRP4",1
"2853","RASIP1",1
"2854","RASL12",1
"2855","RASSF2",1
"2856","RAVER2",1
"2857","RB1",1
"2858","RBBP7",1
"2859","RBBP8NL",1
"2860","RBL1",1
"2861","RBM12B",1
"2862","RBM15B",1
"2863","RBM19",1
"2864","RBM27",1
"2865","RBM34",1
"2866","RBM41",1
"2867","RBM42",1
"2868","RBM4B",1
"2869","RBM5",1
"2870","RBM6",1
"2871","RBMS1",1
"2872","RBMS3",1
"2873","RBMX",1
"2874","RC3H2",1
"2875","RCBTB1",1
"2876","RCC2",1
"2877","RCN3",1
"2878","RCOR1",1
"2879","RDH14",1
"2880","RDX",1
"2881","REC8",1
"2882","RELL2",1
"2883","RELN",1
"2884","REPS2",1
"2885","RERE",1
"2886","RESF1",1
"2887","RET",1
"2888","REXO1",1
"2889","REXO2",1
"2890","RFC3",1
"2891","RFC4",1
"2892","RFFL",1
"2893","RFWD3",1
"2894","RFX2",1
"2895","RGL2",1
"2896","RGS19",1
"2897","RGS7",1
"2898","RGS7BP",1
"2899","RHOB",1
"2900","RHOBTB1",1
"2901","RHOBTB3",1
"2902","RHPN2",1
"2903","RIBC1",1
"2904","RIF1",1
"2905","RIMBP3",1
"2906","RIMS1",1
"2907","RIMS2",1
"2908","RIMS4",1
"2909","RINT1",1
"2910","RIOK1",1
"2911","RIPOR1",1
"2912","RMND5B",1
"2913","RNF13",1
"2914","RNF141",1
"2915","RNF151",1
"2916","RNF165",1
"2917","RNF180",1
"2918","RNF223",1
"2919","RNF225",1
"2920","RNF32",1
"2921","RNFT2",1
"2922","RNPC3",1
"2923","ROBO1",1
"2924","ROBO3",1
"2925","ROBO4",1
"2926","ROCK1",1
"2927","RORA",1
"2928","ROS1",1
"2929","RP2",1
"2930","RPIA",1
"2931","RPL13A",1
"2932","RPL5",1
"2933","RPS2",1
"2934","RPS24",1
"2935","RPS6KA4",1
"2936","RPS6KB2",1
"2937","RPS6KL1",1
"2938","RRM1",1
"2939","RRP12",1
"2940","RRP8",1
"2941","RRP9",1
"2942","RSBN1L",1
"2943","RSPO1",1
"2944","RSPO3",1
"2945","RSPRY1",1
"2946","RTCA",1
"2947","RTEL1",1
"2948","RTF1",1
"2949","RTKN",1
"2950","RTL5",1
"2951","RTL8C",1
"2952","RTL9",1
"2953","RUNDC1",1
"2954","RUSC1",1
"2955","RUSC2",1
"2956","RUVBL2",1
"2957","RXFP1",1
"2958","RXFP4",1
"2959","S100A7",1
"2960","S100A7A",1
"2961","SAAL1",1
"2962","SACM1L",1
"2963","SAFB2",1
"2964","SAGE1",1
"2965","SAMD1",1
"2966","SAMD10",1
"2967","SAMD11",1
"2968","SAMD9L",1
"2969","SANBR",1
"2970","SAP30BP",1
"2971","SARS2",1
"2972","SASH3",1
"2973","SAYSD1",1
"2974","SBF1",1
"2975","SBNO2",1
"2976","SC5D",1
"2977","SCAF1",1
"2978","SCAF8",1
"2979","SCAND1",1
"2980","SCAP",1
"2981","SCFD2",1
"2982","SCG2",1
"2983","SCIN",1
"2984","SCN11A",1
"2985","SCN5A",1
"2986","SCN9A",1
"2987","SCNN1B",1
"2988","SCRIB",1
"2989","SCUBE1",1
"2990","SCUBE3",1
"2991","SCYGR10",1
"2992","SDC4",1
"2993","SDHA",1
"2994","SDK1",1
"2995","SDR42E1",1
"2996","SEC14L1",1
"2997","SEC24B",1
"2998","SEC31B",1
"2999","SEL1L2",1
"3000","SELENON",1
"3001","SELENOP",1
"3002","SEMA3C",1
"3003","SEMA3D",1
"3004","SEMA3E",1
"3005","SEMA3G",1
"3006","SEMA4B",1
"3007","SEMA4F",1
"3008","SEMA6D",1
"3009","SEPTIN5",1
"3010","SEPTIN8",1
"3011","SEPTIN9",1
"3012","SERPINA11",1
"3013","SERPINA6",1
"3014","SERPINA7",1
"3015","SERPINB11",1
"3016","SERPINB13",1
"3017","SERPINB6",1
"3018","SERPINB9",1
"3019","SERPINF2",1
"3020","SESN1",1
"3021","SETBP1",1
"3022","SETD6",1
"3023","SETD9",1
"3024","SETMAR",1
"3025","SF3A2",1
"3026","SFI1",1
"3027","SFMBT1",1
"3028","SGCD",1
"3029","SGK2",1
"3030","SGK3",1
"3031","SGPP1",1
"3032","SGSM1",1
"3033","SH2D3A",1
"3034","SH2D3C",1
"3035","SH2D5",1
"3036","SH2D6",1
"3037","SH3BP1",1
"3038","SH3GL3",1
"3039","SH3GLB2",1
"3040","SH3KBP1",1
"3041","SH3PXD2A",1
"3042","SH3RF1",1
"3043","SHANK2",1
"3044","SHANK3",1
"3045","SHC3",1
"3046","SHD",1
"3047","SHPRH",1
"3048","SHROOM3",1
"3049","SIGIRR",1
"3050","SIGLEC10",1
"3051","SIGLECL1",1
"3052","SIK2",1
"3053","SIMC1",1
"3054","SIN3A",1
"3055","SIN3B",1
"3056","SIRT2",1
"3057","SIRT6",1
"3058","SKI",1
"3059","SKIDA1",1
"3060","SKIL",1
"3061","SKOR1",1
"3062","SLAMF9",1
"3063","SLC10A5",1
"3064","SLC11A1",1
"3065","SLC12A4",1
"3066","SLC12A7",1
"3067","SLC12A9",1
"3068","SLC15A1",1
"3069","SLC16A2",1
"3070","SLC16A5",1
"3071","SLC17A2",1
"3072","SLC17A6",1
"3073","SLC18B1",1
"3074","SLC22A11",1
"3075","SLC22A17",1
"3076","SLC22A18AS",1
"3077","SLC22A4",1
"3078","SLC23A2",1
"3079","SLC23A3",1
"3080","SLC24A4",1
"3081","SLC25A13",1
"3082","SLC25A19",1
"3083","SLC25A20",1
"3084","SLC25A23",1
"3085","SLC25A28",1
"3086","SLC25A47",1
"3087","SLC25A5",1
"3088","SLC26A6",1
"3089","SLC26A7",1
"3090","SLC27A2",1
"3091","SLC27A3",1
"3092","SLC2A12",1
"3093","SLC2A3",1
"3094","SLC30A10",1
"3095","SLC35A2",1
"3096","SLC35C2",1
"3097","SLC35E2B",1
"3098","SLC35E4",1
"3099","SLC35G3",1
"3100","SLC35G5",1
"3101","SLC36A1",1
"3102","SLC38A11",1
"3103","SLC38A3",1
"3104","SLC39A1",1
"3105","SLC43A1",1
"3106","SLC45A2",1
"3107","SLC45A3",1
"3108","SLC4A7",1
"3109","SLC4A9",1
"3110","SLC5A4",1
"3111","SLC5A5",1
"3112","SLC5A6",1
"3113","SLC5A7",1
"3114","SLC66A1",1
"3115","SLC6A11",1
"3116","SLC6A17",1
"3117","SLC6A5",1
"3118","SLC6A7",1
"3119","SLC6A8",1
"3120","SLC6A9",1
"3121","SLC7A10",1
"3122","SLC7A6",1
"3123","SLC9A2",1
"3124","SLC9C1",1
"3125","SLCO3A1",1
"3126","SLCO5A1",1
"3127","SLCO6A1",1
"3128","SLFN5",1
"3129","SLIT2",1
"3130","SLITRK4",1
"3131","SLITRK5",1
"3132","SLITRK6",1
"3133","SLMAP",1
"3134","SLX4",1
"3135","SMAD3",1
"3136","SMAD6",1
"3137","SMAD9",1
"3138","SMAP1",1
"3139","SMARCAL1",1
"3140","SMARCC1",1
"3141","SMARCC2",1
"3142","SMC4",1
"3143","SMCHD1",1
"3144","SMG1",1
"3145","SMG6",1
"3146","SMG8",1
"3147","SMTN",1
"3148","SMURF1",1
"3149","SND1",1
"3150","SNUPN",1
"3151","SNX12",1
"3152","SNX18",1
"3153","SNX21",1
"3154","SNX25",1
"3155","SOBP",1
"3156","SOCS4",1
"3157","SOHLH2",1
"3158","SORCS1",1
"3159","SOS1",1
"3160","SOS2",1
"3161","SOWAHC",1
"3162","SOX18",1
"3163","SOX5",1
"3164","SOX7",1
"3165","SP2",1
"3166","SPACA6",1
"3167","SPAG17",1
"3168","SPAG4",1
"3169","SPAG9",1
"3170","SPANXB1",1
"3171","SPANXC",1
"3172","SPATA2",1
"3173","SPATA3",1
"3174","SPATA5",1
"3175","SPECC1L",1
"3176","SPEG",1
"3177","SPG7",1
"3178","SPHK2",1
"3179","SPHKAP",1
"3180","SPIB",1
"3181","SPINK5",1
"3182","SPOCK2",1
"3183","SPOCK3",1
"3184","SPON1",1
"3185","SPP1",1
"3186","SPP2",1
"3187","SPR",1
"3188","SPSB4",1
"3189","SPTA1",1
"3190","SPTB",1
"3191","SRA1",1
"3192","SREBF2",1
"3193","SREK1",1
"3194","SRGAP2",1
"3195","SRMS",1
"3196","SRP19",1
"3197","SRP72",1
"3198","SRR",1
"3199","SRRM2",1
"3200","SRRM3",1
"3201","SRRM4",1
"3202","SRRM5",1
"3203","SRSF10",1
"3204","SRSF2",1
"3205","SSH2",1
"3206","SSTR4",1
"3207","SSX3",1
"3208","ST18",1
"3209","ST3GAL1",1
"3210","ST8SIA4",1
"3211","ST8SIA6",1
"3212","STAB2",1
"3213","STAC3",1
"3214","STAG3",1
"3215","STAM2",1
"3216","STARD5",1
"3217","STARD8",1
"3218","STAT6",1
"3219","STK11IP",1
"3220","STK19",1
"3221","STKLD1",1
"3222","STOX2",1
"3223","STRA8",1
"3224","STRN",1
"3225","STRN4",1
"3226","STS",1
"3227","STX4",1
"3228","STXBP3",1
"3229","STXBP5L",1
"3230","SUCLG1",1
"3231","SULT4A1",1
"3232","SUMO3",1
"3233","SUPT3H",1
"3234","SUPT5H",1
"3235","SUPT6H",1
"3236","SUPT7L",1
"3237","SUSD4",1
"3238","SUZ12",1
"3239","SYCE1L",1
"3240","SYN1",1
"3241","SYN2",1
"3242","SYNE2",1
"3243","SYNGAP1",1
"3244","SYNGR4",1
"3245","SYNJ1",1
"3246","SYNJ2",1
"3247","SYNPO2L",1
"3248","SYNRG",1
"3249","SYPL2",1
"3250","SYT13",1
"3251","SYT14",1
"3252","SYT3",1
"3253","SYT6",1
"3254","SYT9",1
"3255","SYTL5",1
"3256","SZT2",1
"3257","TACC1",1
"3258","TAF1A",1
"3259","TAF6",1
"3260","TAFA5",1
"3261","TAL1",1
"3262","TANGO6",1
"3263","TAOK2",1
"3264","TAP1",1
"3265","TAS1R2",1
"3266","TAS1R3",1
"3267","TAS2R20",1
"3268","TAS2R31",1
"3269","TAS2R50",1
"3270","TASOR2",1
"3271","TBC1D15",1
"3272","TBC1D26",1
"3273","TBC1D2B",1
"3274","TBC1D4",1
"3275","TBC1D5",1
"3276","TBC1D8",1
"3277","TBC1D8B",1
"3278","TBC1D9",1
"3279","TBC1D9B",1
"3280","TBCEL",1
"3281","TBL1Y",1
"3282","TBL2",1
"3283","TBX1",1
"3284","TBX15",1
"3285","TBXAS1",1
"3286","TCEAL3",1
"3287","TCEAL5",1
"3288","TCF12",1
"3289","TCF7",1
"3290","TCF7L1",1
"3291","TCF7L2",1
"3292","TCHP",1
"3293","TCL1B",1
"3294","TDRD12",1
"3295","TDRD7",1
"3296","TDRKH",1
"3297","TEAD2",1
"3298","TECPR2",1
"3299","TECTA",1
"3300","TEKT1",1
"3301","TEN1",1
"3302","TENM3",1
"3303","TENM4",1
"3304","TENT2",1
"3305","TENT4B",1
"3306","TENT5B",1
"3307","TESMIN",1
"3308","TET2",1
"3309","TEX14",1
"3310","TEX2",1
"3311","TEX36",1
"3312","TFAP2A",1
"3313","TFE3",1
"3314","TFPI",1
"3315","TFPT",1
"3316","TGFA",1
"3317","TGFBI",1
"3318","TGIF1",1
"3319","TGM2",1
"3320","TGM6",1
"3321","THBS1",1
"3322","THBS2",1
"3323","THBS3",1
"3324","THBS4",1
"3325","THEG",1
"3326","THNSL1",1
"3327","THOC2",1
"3328","THRAP3",1
"3329","THRSP",1
"3330","THSD4",1
"3331","THSD7A",1
"3332","THTPA",1
"3333","THUMPD1",1
"3334","THUMPD3",1
"3335","TIAM2",1
"3336","TICAM1",1
"3337","TIGD3",1
"3338","TIMELESS",1
"3339","TJAP1",1
"3340","TJP3",1
"3341","TK1",1
"3342","TK2",1
"3343","TKTL2",1
"3344","TLE1",1
"3345","TLE4",1
"3346","TLL1",1
"3347","TLNRD1",1
"3348","TLR3",1
"3349","TLR4",1
"3350","TLR7",1
"3351","TLR8",1
"3352","TLR9",1
"3353","TLX1",1
"3354","TLX3",1
"3355","TM2D1",1
"3356","TM7SF2",1
"3357","TM9SF2",1
"3358","TM9SF3",1
"3359","TM9SF4",1
"3360","TMBIM1",1
"3361","TMC2",1
"3362","TMC4",1
"3363","TMC5",1
"3364","TMCC2",1
"3365","TMCO3",1
"3366","TMDD1",1
"3367","TMEFF2",1
"3368","TMEM104",1
"3369","TMEM11",1
"3370","TMEM116",1
"3371","TMEM117",1
"3372","TMEM131",1
"3373","TMEM132A",1
"3374","TMEM132C",1
"3375","TMEM143",1
"3376","TMEM150B",1
"3377","TMEM151A",1
"3378","TMEM158",1
"3379","TMEM164",1
"3380","TMEM168",1
"3381","TMEM177",1
"3382","TMEM181",1
"3383","TMEM185B",1
"3384","TMEM19",1
"3385","TMEM190",1
"3386","TMEM204",1
"3387","TMEM210",1
"3388","TMEM220",1
"3389","TMEM229A",1
"3390","TMEM238L",1
"3391","TMEM242",1
"3392","TMEM252",1
"3393","TMEM259",1
"3394","TMEM30B",1
"3395","TMEM63B",1
"3396","TMEM71",1
"3397","TMOD2",1
"3398","TMPRSS11A",1
"3399","TMPRSS12",1
"3400","TMUB2",1
"3401","TNFAIP2",1
"3402","TNFRSF21",1
"3403","TNK1",1
"3404","TNKS2",1
"3405","TNMD",1
"3406","TNPO3",1
"3407","TNRC18",1
"3408","TNS1",1
"3409","TNS2",1
"3410","TNS3",1
"3411","TOM1",1
"3412","TOMM70",1
"3413","TOP2A",1
"3414","TOR4A",1
"3415","TOX",1
"3416","TP53BP2",1
"3417","TP53TG5",1
"3418","TP63",1
"3419","TPCN1",1
"3420","TPH1",1
"3421","TPP2",1
"3422","TPRG1",1
"3423","TPRN",1
"3424","TPRX1",1
"3425","TPTE",1
"3426","TRAF3IP1",1
"3427","TRAJ43",1
"3428","TRAM1L1",1
"3429","TRAM2",1
"3430","TRAPPC8",1
"3431","TRAV19",1
"3432","TRAV2",1
"3433","TRBV7-1",1
"3434","TRDN",1
"3435","TRIB3",1
"3436","TRIL",1
"3437","TRIM23",1
"3438","TRIM32",1
"3439","TRIM39",1
"3440","TRIM40",1
"3441","TRIM5",1
"3442","TRIM56",1
"3443","TRIM60",1
"3444","TRIP11",1
"3445","TRIP13",1
"3446","TRMT10A",1
"3447","TRMT6",1
"3448","TRMU",1
"3449","TRNT1",1
"3450","TRO",1
"3451","TRPM1",1
"3452","TRPM2",1
"3453","TRPM3",1
"3454","TRPM4",1
"3455","TRPM6",1
"3456","TRPM8",1
"3457","TRPT1",1
"3458","TRPV1",1
"3459","TRPV5",1
"3460","TRRAP",1
"3461","TRUB2",1
"3462","TSNARE1",1
"3463","TSPAN3",1
"3464","TSPAN4",1
"3465","TSPYL2",1
"3466","TSPYL5",1
"3467","TSSK2",1
"3468","TTBK1",1
"3469","TTC22",1
"3470","TTC26",1
"3471","TTC28",1
"3472","TTC29",1
"3473","TTC30A",1
"3474","TTC4",1
"3475","TTC7A",1
"3476","TTK",1
"3477","TTLL11",1
"3478","TTLL13P",1
"3479","TTLL5",1
"3480","TTYH2",1
"3481","TUBA3E",1
"3482","TUBB1",1
"3483","TUBGCP2",1
"3484","TUBGCP3",1
"3485","TUSC2",1
"3486","TXLNA",1
"3487","TXN2",1
"3488","TXNDC11",1
"3489","TYK2",1
"3490","TYRO3",1
"3491","U2AF2",1
"3492","U2SURP",1
"3493","UACA",1
"3494","UBA6",1
"3495","UBAP1",1
"3496","UBE2D1",1
"3497","UBE2M",1
"3498","UBE2W",1
"3499","UBE3D",1
"3500","UBOX5",1
"3501","UBP1",1
"3502","UBXN1",1
"3503","UCK2",1
"3504","UCP1",1
"3505","UGCG",1
"3506","UGDH",1
"3507","UNC119B",1
"3508","UNC13A",1
"3509","UNC13B",1
"3510","UNC45A",1
"3511","UNC45B",1
"3512","UNC5A",1
"3513","UNC80",1
"3514","UNKL",1
"3515","UPP2",1
"3516","UPRT",1
"3517","UQCRC1",1
"3518","URB2",1
"3519","UROS",1
"3520","USF1",1
"3521","USH1C",1
"3522","USH1G",1
"3523","USH2A",1
"3524","USP19",1
"3525","USP28",1
"3526","USP30",1
"3527","USP35",1
"3528","USP37",1
"3529","USP38",1
"3530","USP45",1
"3531","UTP20",1
"3532","UTP23",1
"3533","UTP4",1
"3534","UVRAG",1
"3535","VAC14",1
"3536","VAV1",1
"3537","VCL",1
"3538","VCX",1
"3539","VCX3A",1
"3540","VEGFA",1
"3541","VGF",1
"3542","VGLL4",1
"3543","VHL",1
"3544","VLDLR",1
"3545","VMO1",1
"3546","VPS13B",1
"3547","VPS13C",1
"3548","VPS13D",1
"3549","VPS16",1
"3550","VPS18",1
"3551","VPS26B",1
"3552","VPS26C",1
"3553","VPS35",1
"3554","VPS37B",1
"3555","VPS45",1
"3556","VPS50",1
"3557","VPS52",1
"3558","VPS54",1
"3559","VRTN",1
"3560","VSX1",1
"3561","VSX2",1
"3562","VWA1",1
"3563","VWA3A",1
"3564","VWA7",1
"3565","VWC2",1
"3566","VWCE",1
"3567","VWDE",1
"3568","WAC",1
"3569","WASHC2A",1
"3570","WDR13",1
"3571","WDR19",1
"3572","WDR24",1
"3573","WDR27",1
"3574","WDR33",1
"3575","WDR37",1
"3576","WDR4",1
"3577","WDR41",1
"3578","WDR45",1
"3579","WDR5",1
"3580","WDR6",1
"3581","WDR62",1
"3582","WDR7",1
"3583","WDR72",1
"3584","WDR81",1
"3585","WDR86",1
"3586","WDR91",1
"3587","WDR97",1
"3588","WIPI2",1
"3589","WLS",1
"3590","WNK1",1
"3591","WNK3",1
"3592","WNK4",1
"3593","WNT2",1
"3594","WNT7A",1
"3595","WRAP53",1
"3596","WRNIP1",1
"3597","WWC1",1
