	Chromosome	Position	81B_CM-_vs_81B_PBMC.tumour
11_6785440	11	6785440	0
11_6785743	11	6785743	0
11_6785954	11	6785954	0
11_6794934	11	6794934	0
11_6794951	11	6794951	0
11_6795432	11	6795432	0
11_6795547	11	6795547	0
11_6795698	11	6795698	0
11_6846466	11	6846466	0
11_6846513	11	6846513	0
11_6869882	11	6869882	0
11_6870150	11	6870150	0
11_6870154	11	6870154	0
11_6870309	11	6870309	0
11_6870374	11	6870374	0
11_6870473	11	6870473	0
11_6877098	11	6877098	0
11_6877134	11	6877134	0
11_6877294	11	6877294	0
11_6877309	11	6877309	0
11_6877432	11	6877432	0
11_6877558	11	6877558	0
11_6891896	11	6891896	0
11_6892059	11	6892059	0
11_6892142	11	6892142	0
11_6892251	11	6892251	0
11_6921245	11	6921245	0
11_6921388	11	6921388	0
11_6921464	11	6921464	0
11_6921495	11	6921495	0
11_6921721	11	6921721	0
11_6932384	11	6932384	0
11_6932627	11	6932627	0
11_6932628	11	6932628	0
11_6955757	11	6955757	0
11_6955839	11	6955839	0
11_6999953	11	6999953	0
11_7000032	11	7000032	0
11_7000691	11	7000691	0
11_7001129	11	7001129	0
11_7001153	11	7001153	0
11_7001486	11	7001486	0
11_7038729	11	7038729	0
11_7042751	11	7042751	0
11_7043084	11	7043084	0
11_7043216	11	7043216	0
11_7043303	11	7043303	0
11_7043408	11	7043408	0
11_7043902	11	7043902	0
11_7049800	11	7049800	0
11_7057807	11	7057807	0
11_7088855	11	7088855	0
11_7089006	11	7089006	0
11_7089012	11	7089012	0
11_7089520	11	7089520	0
11_7089601	11	7089601	0
11_7238899	11	7238899	0
11_7252298	11	7252298	0
11_7303244	11	7303244	0
11_7314193	11	7314193	0
11_7416090	11	7416090	0
11_7420613	11	7420613	0
11_7485951	11	7485951	0
11_7488320	11	7488320	0
11_7509711	11	7509711	0
11_7510113	11	7510113	0
11_7597351	11	7597351	0
11_7597565	11	7597565	0
11_7606008	11	7606008	0
11_7617246	11	7617246	0
11_7628300	11	7628300	0
11_7635578	11	7635578	0
11_7641501	11	7641501	0
11_7648505	11	7648505	0
11_7648908	11	7648908	0
11_7651784	11	7651784	0
11_7665443	11	7665443	0
11_7665503	11	7665503	0
11_7665915	11	7665915	0
11_7667798	11	7667798	0
11_7669642	11	7669642	0
11_7672782	11	7672782	0
11_7691292	11	7691292	0
11_7691398	11	7691398	0
11_7695100	11	7695100	0
11_7695686	11	7695686	0
11_7700323	11	7700323	0
11_7706339	11	7706339	0
11_7796118	11	7796118	0
11_7796309	11	7796309	0
11_7796412	11	7796412	0
11_7796643	11	7796643	0
11_7825420	11	7825420	0
11_7825661	11	7825661	0
11_7825919	11	7825919	0
11_7825925	11	7825925	0
11_7928244	11	7928244	0
11_7928313	11	7928313	0
11_7928477	11	7928477	0
11_7928574	11	7928574	0
11_7960014	11	7960014	0
11_7960482	11	7960482	0
11_7960503	11	7960503	0
11_7960547	11	7960547	0
11_7960736	11	7960736	0
11_7960751	11	7960751	0
11_7963467	11	7963467	0
11_7963480	11	7963480	0
11_7987468	11	7987468	0
11_7987694	11	7987694	0
11_8039019	11	8039019	0
11_8097327	11	8097327	0
11_8100867	11	8100867	0
11_8138345	11	8138345	0
11_8140162	11	8140162	0
11_8153419	11	8153419	0
11_8234578	11	8234578	0
11_8413530	11	8413530	0
11_8413531	11	8413531	0
11_8464763	11	8464763	0
11_8618844	11	8618844	0
11_8619490	11	8619490	0
11_8621751	11	8621751	0
11_8624761	11	8624761	0
11_8624782	11	8624782	0
11_8624811	11	8624811	0
11_8624903	11	8624903	0
11_8625058	11	8625058	0
11_8625123	11	8625123	0
11_8625216	11	8625216	0
11_8638676	11	8638676	0
11_8638716	11	8638716	0
11_8640460	11	8640460	0
11_8640906	11	8640906	0
11_8640969	11	8640969	0
11_8672022	11	8672022	0
11_8684859	11	8684859	0
11_8697532	11	8697532	0
11_8699970	11	8699970	0
11_8703488	11	8703488	0
11_8707815	11	8707815	0
11_8714650	11	8714650	0
11_8730093	11	8730093	0
11_8730162	11	8730162	0
11_8730199	11	8730199	0
11_8730833	11	8730833	0
11_8731051	11	8731051	0
11_8757048	11	8757048	0
11_8766678	11	8766678	0
11_8766679	11	8766679	0
11_8911517	11	8911517	0
11_8911604	11	8911604	0
11_8914913	11	8914913	0
11_8914917	11	8914917	0
11_8917348	11	8917348	0
11_8917387	11	8917387	0
11_8919342	11	8919342	0
11_8921395	11	8921395	0
11_8925474	11	8925474	0
11_8925533	11	8925533	0
11_8925632	11	8925632	0
11_8925736	11	8925736	0
11_8925819	11	8925819	0
11_8926039	11	8926039	0
11_8927068	11	8927068	0
11_8927133	11	8927133	0
11_8927626	11	8927626	0
11_8929506	11	8929506	0
11_8937823	11	8937823	0
11_8937998	11	8937998	0
11_8956283	11	8956283	0
11_8987628	11	8987628	0
11_9024413	11	9024413	0
11_9033669	11	9033669	0
11_9045853	11	9045853	0
11_9047432	11	9047432	0
11_9047485	11	9047485	0
11_9047499	11	9047499	0
11_9050633	11	9050633	0
11_9091455	11	9091455	0
11_9178918	11	9178918	0
11_9203870	11	9203870	0
11_9203939	11	9203939	0
11_9265034	11	9265034	0
11_9283487	11	9283487	0
11_9299626	11	9299626	0
11_9497751	11	9497751	0
11_9512454	11	9512454	0
11_9512556	11	9512556	0
11_9574089	11	9574089	0
11_9726936	11	9726936	0
11_9732674	11	9732674	0
11_9738213	11	9738213	0
11_9747936	11	9747936	0
11_9748015	11	9748015	0
11_9789242	11	9789242	0
11_9795868	11	9795868	0
11_9812591	11	9812591	0
11_9829395	11	9829395	0
11_9832230	11	9832230	0
11_9839394	11	9839394	0
11_9845639	11	9845639	0
11_9858291	11	9858291	0
11_9998332	11	9998332	0
11_10306000	11	10306000	0
11_10456392	11	10456392	0
11_10478738	11	10478738	0
11_10482209	11	10482209	0
11_10487261	11	10487261	0
11_10487341	11	10487341	0
11_10493490	11	10493490	0
11_10500217	11	10500217	0
11_10505959	11	10505959	0
11_10507105	11	10507105	0
11_10525304	11	10525304	0
11_10530666	11	10530666	0
11_10534042	11	10534042	0
11_10534085	11	10534085	0
11_10560557	11	10560557	0
11_10626171	11	10626171	0
11_10626196	11	10626196	0
11_10626448	11	10626448	0
11_10627996	11	10627996	0
11_10652192	11	10652192	0
11_10693588	11	10693588	0
11_10755053	11	10755053	0
11_10761967	11	10761967	0
11_10770573	11	10770573	0
11_10778778	11	10778778	0
11_10779032	11	10779032	0
11_10800803	11	10800803	0
11_10853275	11	10853275	0
11_10853884	11	10853884	0
11_10853938	11	10853938	0
11_10854154	11	10854154	0
11_10854806	11	10854806	0
11_10854896	11	10854896	0
11_11271258	11	11271258	0
11_11327122	11	11327122	0
11_11332799	11	11332799	0
11_11352084	11	11352084	0
11_11352261	11	11352261	0
11_11352300	11	11352300	0
11_11352363	11	11352363	0
11_11352378	11	11352378	0
11_11352413	11	11352413	0
11_11352722	11	11352722	0
11_11352736	11	11352736	0
11_11353058	11	11353058	0
11_11353060	11	11353060	0
11_11354027	11	11354027	0
11_11356349	11	11356349	0
11_11356375	11	11356375	0
11_11448779	11	11448779	0
11_11458319	11	11458319	0
11_11884503	11	11884503	0
11_11942530	11	11942530	0
11_11948069	11	11948069	0
11_11948540	11	11948540	0
11_11955081	11	11955081	0
11_11964480	11	11964480	0
11_11964514	11	11964514	0
11_11964566	11	11964566	0
11_11964597	11	11964597	0
11_12002321	11	12002321	0
11_12002374	11	12002374	0
11_12162190	11	12162190	0
11_12162299	11	12162299	0
11_12204322	11	12204322	0
11_12204399	11	12204399	0
11_12208108	11	12208108	0
11_12209565	11	12209565	0
11_12224686	11	12224686	0
11_12226223	11	12226223	0
11_12227043	11	12227043	0
11_12236242	11	12236242	0
11_12239460	11	12239460	0
11_12259829	11	12259829	0
11_12259990	11	12259990	0
11_12276056	11	12276056	0
11_12276112	11	12276112	0
11_12292187	11	12292187	0
11_12293639	11	12293639	0
11_12294169	11	12294169	0
11_12294217	11	12294217	0
11_12294301	11	12294301	0
11_12294368	11	12294368	0
11_12358319	11	12358319	0
11_12514011	11	12514011	0
11_12514026	11	12514026	0
11_12881896	11	12881896	0
11_12881938	11	12881938	0
11_12883101	11	12883101	0
11_13009741	11	13009741	0
11_13010158	11	13010158	0
11_13010508	11	13010508	0
11_13010933	11	13010933	0
11_13081377	11	13081377	0
11_13354372	11	13354372	0
11_13386744	11	13386744	0
11_13421703	11	13421703	0
11_13694777	11	13694777	0
11_13700413	11	13700413	0
11_13710702	11	13710702	0
11_14243355	11	14243355	0
11_14243370	11	14243370	0
11_14259283	11	14259283	0
11_14262930	11	14262930	0
11_14262931	11	14262931	0
11_14281717	11	14281717	0
11_14359452	11	14359452	0
11_14507704	11	14507704	0
11_14513616	11	14513616	0
11_14789216	11	14789216	0
11_14859078	11	14859078	0
11_14859231	11	14859231	0
11_14869595	11	14869595	0
11_14885847	11	14885847	0
11_14891585	11	14891585	0
11_14891871	11	14891871	0
11_14892202	11	14892202	0
11_14893332	11	14893332	0
11_14967750	11	14967750	0
11_14967846	11	14967846	0
11_14968847	11	14968847	0
11_14968858	11	14968858	0
11_14968907	11	14968907	0
11_14968997	11	14968997	0
11_14971124	11	14971124	0
11_14972978	11	14972978	0
11_15075109	11	15075109	0
11_15176049	11	15176049	0
11_15221501	11	15221501	0
11_15221644	11	15221644	0
11_15225761	11	15225761	0
11_15225767	11	15225767	0
11_16097659	11	16097659	0
11_16111867	11	16111867	0
11_16183943	11	16183943	0
11_16748156	11	16748156	0
11_16786253	11	16786253	0
11_16841698	11	16841698	0
11_16851260	11	16851260	0
11_17014159	11	17014159	0
11_17094270	11	17094270	0
11_17097114	11	17097114	0
11_17099919	11	17099919	0
11_17129434	11	17129434	0
11_17150586	11	17150586	0
11_17168732	11	17168732	0
11_17169472	11	17169472	0
11_17276578	11	17276578	0
11_17310914	11	17310914	0
11_17330174	11	17330174	0
11_17352035	11	17352035	0
11_17367285	11	17367285	0
11_17372097	11	17372097	0
11_17372117	11	17372117	0
11_17372388	11	17372388	0
11_17385722	11	17385722	0
11_17385751	11	17385751	0
11_17386153	11	17386153	0
11_17386827	11	17386827	0
11_17387284	11	17387284	0
11_17387783	11	17387783	0
11_17387984	11	17387984	0
11_17388025	11	17388025	0
11_17388853	11	17388853	0
11_17393009	11	17393009	0
11_17393081	11	17393081	0
11_17397206	11	17397206	0
11_17404634	11	17404634	0
11_17406748	11	17406748	0
11_17407092	11	17407092	0
11_17412684	11	17412684	0
11_17415318	11	17415318	0
11_17428403	11	17428403	0
11_17430438	11	17430438	0
11_17430458	11	17430458	0
11_17430478	11	17430478	0
11_17430945	11	17430945	0
11_17444344	11	17444344	0
11_17448727	11	17448727	0
11_17461670	11	17461670	0
11_17465421	11	17465421	0
11_17465532	11	17465532	0
11_17470159	11	17470159	0
11_17474969	11	17474969	0
11_17498195	11	17498195	0
11_17501084	11	17501084	0
11_17505950	11	17505950	0
11_17509497	11	17509497	0
11_17509599	11	17509599	0
11_17517419	11	17517419	0
11_17517442	11	17517442	0
11_17517465	11	17517465	0
11_17520892	11	17520892	0
11_17527331	11	17527331	0
11_17547393	11	17547393	0
11_17547976	11	17547976	0
11_17552020	11	17552020	0
11_17553513	11	17553513	0
11_17558236	11	17558236	0
11_17573211	11	17573211	0
11_17578486	11	17578486	0
11_17593282	11	17593282	0
11_17594108	11	17594108	0
11_17606066	11	17606066	0
11_17610008	11	17610008	0
11_17610352	11	17610352	0
11_17610849	11	17610849	0
11_17611104	11	17611104	0
11_17613694	11	17613694	0
11_17629273	11	17629273	0
11_17632216	11	17632216	0
11_17633697	11	17633697	0
11_17635139	11	17635139	0
11_17641869	11	17641869	0
11_17641897	11	17641897	0
11_17641918	11	17641918	0
11_17642195	11	17642195	0
11_17642200	11	17642200	0
11_17645592	11	17645592	0
11_17645892	11	17645892	0
11_17771838	11	17771838	0
11_17772027	11	17772027	0
11_17772111	11	17772111	0
11_17788177	11	17788177	0
11_17788215	11	17788215	0
11_17788270	11	17788270	0
11_17878225	11	17878225	0
11_17959500	11	17959500	0
11_18012958	11	18012958	0
11_18012985	11	18012985	0
11_18022863	11	18022863	0
11_18026269	11	18026269	0
11_18080426	11	18080426	0
11_18081467	11	18081467	0
11_18086957	11	18086957	0
11_18089491	11	18089491	0
11_18105921	11	18105921	0
11_18137446	11	18137446	0
11_18137795	11	18137795	0
11_18245474	11	18245474	0
11_18269774	11	18269774	0
11_18269809	11	18269809	0
11_18280513	11	18280513	0
11_18291700	11	18291700	0
11_18306137	11	18306137	0
11_18322147	11	18322147	0
11_18365795	11	18365795	0
11_18400940	11	18400940	0
11_18402904	11	18402904	0
11_18402940	11	18402940	0
11_18412754	11	18412754	0
11_18477708	11	18477708	0
11_18481759	11	18481759	0
11_18484005	11	18484005	0
11_18532374	11	18532374	0
11_18534354	11	18534354	0
11_18534402	11	18534402	0
11_18578775	11	18578775	0
11_18612350	11	18612350	0
11_18614957	11	18614957	0
11_18615304	11	18615304	0
11_18615462	11	18615462	0
11_18700962	11	18700962	0
11_18701907	11	18701907	0
11_18701930	11	18701930	0
11_18705834	11	18705834	0
11_18705901	11	18705901	0
11_18707075	11	18707075	0
11_18707103	11	18707103	0
11_18707198	11	18707198	0
11_18707820	11	18707820	0
11_18707929	11	18707929	0
11_18709458	11	18709458	0
11_18713933	11	18713933	0
11_18714400	11	18714400	0
11_18714401	11	18714401	0
11_18715548	11	18715548	0
11_18716734	11	18716734	0
11_18716782	11	18716782	0
11_18716783	11	18716783	0
11_18717957	11	18717957	0
11_18717965	11	18717965	0
11_18717970	11	18717970	0
11_18718021	11	18718021	0
11_18719773	11	18719773	0
11_18720275	11	18720275	0
11_18721544	11	18721544	0
11_18728554	11	18728554	0
11_18728842	11	18728842	0
11_18729494	11	18729494	0
11_18733361	11	18733361	0
11_18744101	11	18744101	0
11_18934634	11	18934634	0
11_19055676	11	19055676	0
11_19056171	11	19056171	0
11_19056312	11	19056312	0
11_19152681	11	19152681	0
11_19158983	11	19158983	0
11_19163404	11	19163404	0
11_19166325	11	19166325	0
11_19182658	11	19182658	0
11_19225551	11	19225551	0
11_19229517	11	19229517	0
11_19234783	11	19234783	0
11_19235058	11	19235058	0
11_19237988	11	19237988	0
11_19238051	11	19238051	0
11_19238070	11	19238070	0
11_19713746	11	19713746	0
11_19933954	11	19933954	0
11_19934006	11	19934006	0
11_19934012	11	19934012	0
11_19948955	11	19948955	0
11_19949012	11	19949012	0
11_19949033	11	19949033	0
11_20044127	11	20044127	0
11_20045518	11	20045518	0
11_20048803	11	20048803	0
11_20049122	11	20049122	0
11_20068398	11	20068398	0
11_20077995	11	20077995	0
11_20080158	11	20080158	0
11_20083123	11	20083123	0
11_20090871	11	20090871	0
11_20090946	11	20090946	0
11_20095686	11	20095686	0
11_20095757	11	20095757	0
11_20156223	11	20156223	0
11_20156342	11	20156342	0
11_20160195	11	20160195	0
11_20383112	11	20383112	0
11_20392933	11	20392933	0
11_20462104	11	20462104	0
11_20601520	11	20601520	0
11_20607618	11	20607618	0
11_20617854	11	20617854	0
11_20638211	11	20638211	0
11_20652321	11	20652321	0
11_20654769	11	20654769	0
11_20654780	11	20654780	0
11_20783740	11	20783740	0
11_20928414	11	20928414	0
11_20937848	11	20937848	0
11_20960536	11	20960536	0
11_21370878	11	21370878	0
11_21560259	11	21560259	0
11_21570787	11	21570787	0
11_22221183	11	22221183	0
11_22250324	11	22250324	0
11_22250756	11	22250756	0
11_22250822	11	22250822	0
11_22274687	11	22274687	0
11_22279931	11	22279931	0
11_22280044	11	22280044	0
11_22280319	11	22280319	0
11_22280695	11	22280695	0
11_22281972	11	22281972	0
11_22282122	11	22282122	0
11_22283055	11	22283055	0
11_22283115	11	22283115	0
11_22362749	11	22362749	0
11_22376004	11	22376004	0
11_22376029	11	22376029	0
11_22377643	11	22377643	0
11_22622807	11	22622807	0
11_22624187	11	22624187	0
11_22624852	11	22624852	0
11_22624928	11	22624928	0
11_22624986	11	22624986	0
11_22625083	11	22625083	0
11_22625139	11	22625139	0
11_22625254	11	22625254	0
11_22625424	11	22625424	0
11_22625565	11	22625565	0
11_22674905	11	22674905	0
11_22685781	11	22685781	0
11_22859456	11	22859456	0
11_24496978	11	24496978	0
11_24496984	11	24496984	0
11_24497007	11	24497007	0
11_24497025	11	24497025	0
11_24729234	11	24729234	0
11_24738234	11	24738234	0
11_24763296	11	24763296	0
11_24906052	11	24906052	0
11_24983272	11	24983272	0
11_25077365	11	25077365	0
11_26309690	11	26309690	0
11_26565254	11	26565254	0
11_26565586	11	26565586	0
11_26599570	11	26599570	0
11_26634298	11	26634298	0
11_26635016	11	26635016	0
11_26656400	11	26656400	0
11_26660315	11	26660315	0
11_26671186	11	26671186	0
11_26671195	11	26671195	0
11_26673432	11	26673432	0
11_26678797	11	26678797	0
11_26681117	11	26681117	0
11_26681210	11	26681210	0
11_26683763	11	26683763	0
11_26686531	11	26686531	0
11_26712662	11	26712662	0
11_26994540	11	26994540	0
11_26994718	11	26994718	0
11_26994864	11	26994864	0
11_27125747	11	27125747	0
11_27362849	11	27362849	0
11_27363098	11	27363098	0
11_27368134	11	27368134	0
11_27368673	11	27368673	0
11_27648561	11	27648561	0
11_27658115	11	27658115	0
11_27658369	11	27658369	0
11_27662970	11	27662970	0
11_27674363	11	27674363	0
11_27678578	11	27678578	0
11_27710436	11	27710436	0
11_27728178	11	27728178	0
11_28023820	11	28023820	0
11_28036350	11	28036350	0
11_28059093	11	28059093	0
11_28082948	11	28082948	0
11_28084706	11	28084706	0
11_28088604	11	28088604	0
11_28097856	11	28097856	0
11_28163410	11	28163410	0
11_30011059	11	30011059	0
11_30012217	11	30012217	0
11_30012496	11	30012496	0
11_30231961	11	30231961	0
11_30233638	11	30233638	0
11_30234698	11	30234698	0
11_30234809	11	30234809	0
11_30411516	11	30411516	0
11_30899550	11	30899550	0
11_30903511	11	30903511	0
11_30904978	11	30904978	0
11_30920891	11	30920891	0
11_30922515	11	30922515	0
11_30922600	11	30922600	0
11_31065144	11	31065144	0
11_31077909	11	31077909	0
11_31091437	11	31091437	0
11_31094136	11	31094136	0
11_31102205	11	31102205	0
11_31110270	11	31110270	0
11_31118528	11	31118528	0
11_31241565	11	31241565	0
11_31305769	11	31305769	0
11_31307826	11	31307826	0
11_31370815	11	31370815	0
11_31510376	11	31510376	0
11_31539740	11	31539740	0
11_31714646	11	31714646	0
11_31786264	11	31786264	0
11_31786766	11	31786766	0
11_31787428	11	31787428	0
11_31793331	11	31793331	0
11_31801523	11	31801523	0
11_31816591	11	31816591	0
11_32098358	11	32098358	0
11_32103033	11	32103033	0
11_32103432	11	32103432	0
11_32104415	11	32104415	0
11_32389046	11	32389046	0
11_32435016	11	32435016	0
11_32613442	11	32613442	0
11_32614872	11	32614872	0
11_32616089	11	32616089	0
11_32829907	11	32829907	0
11_32829951	11	32829951	0
11_32830010	11	32830010	0
11_32830093	11	32830093	0
11_32836740	11	32836740	0
11_32853330	11	32853330	0
11_32853373	11	32853373	0
11_32932358	11	32932358	0
11_32932662	11	32932662	0
11_32932756	11	32932756	0
11_32932818	11	32932818	0
11_32935074	11	32935074	0
11_32935362	11	32935362	0
11_32954095	11	32954095	0
11_32975259	11	32975259	0
11_33025822	11	33025822	0
11_33031561	11	33031561	0
11_33032957	11	33032957	0
11_33043848	11	33043848	0
11_33043933	11	33043933	0
11_33054645	11	33054645	0
11_33058034	11	33058034	0
11_33068816	11	33068816	0
11_33081222	11	33081222	0
11_33085070	11	33085070	0
11_33141636	11	33141636	0
11_33286967	11	33286967	0
11_33287047	11	33287047	0
11_33347733	11	33347733	0
11_33352143	11	33352143	0
11_33376872	11	33376872	0
11_33542421	11	33542421	0
11_33542426	11	33542426	0
11_33542577	11	33542577	0
11_33542621	11	33542621	0
11_33542951	11	33542951	0
11_33543588	11	33543588	0
11_33544961	11	33544961	0
11_33551183	11	33551183	0
11_33559760	11	33559760	0
11_33574731	11	33574731	0
11_33583414	11	33583414	0
11_33606819	11	33606819	0
11_33609877	11	33609877	0
11_33618539	11	33618539	0
11_33618558	11	33618558	0
11_33667983	11	33667983	0
11_33699568	11	33699568	0
11_33699576	11	33699576	0
11_33699604	11	33699604	0
11_33700583	11	33700583	0
11_33700663	11	33700663	0
11_33717413	11	33717413	0
11_33722428	11	33722428	0
11_33859470	11	33859470	0
11_33864870	11	33864870	0
11_33869359	11	33869359	0
11_34108795	11	34108795	0
11_34131392	11	34131392	0
11_34133094	11	34133094	0
11_34135175	11	34135175	0
11_34143506	11	34143506	0
11_34152420	11	34152420	0
11_34154307	11	34154307	0
11_34160306	11	34160306	0
11_34164784	11	34164784	0
11_34170933	11	34170933	0
11_34453135	11	34453135	0
11_34461361	11	34461361	0
11_34480798	11	34480798	0
11_34524785	11	34524785	0
11_34524788	11	34524788	0
11_34646596	11	34646596	0
11_34896828	11	34896828	0
11_34916454	11	34916454	0
11_34947603	11	34947603	0
11_34957479	11	34957479	0
11_34957515	11	34957515	0
11_34957548	11	34957548	0
11_34960466	11	34960466	0
11_34966747	11	34966747	0
11_34970180	11	34970180	0
11_34992320	11	34992320	0
11_34994997	11	34994997	0
11_34994999	11	34994999	0
11_35150575	11	35150575	0
11_35153498	11	35153498	0
11_35166644	11	35166644	0
11_35169898	11	35169898	0
11_35170667	11	35170667	0
11_35171082	11	35171082	0
11_35176644	11	35176644	0
11_35180295	11	35180295	0
11_35200693	11	35200693	0
11_35201134	11	35201134	0
11_35204536	11	35204536	0
11_35204603	11	35204603	0
11_35204608	11	35204608	0
11_35206217	11	35206217	0
11_35219328	11	35219328	0
11_35254789	11	35254789	0
11_35260921	11	35260921	0
11_35260949	11	35260949	0
11_35306201	11	35306201	0
11_35312381	11	35312381	0
11_35380397	11	35380397	0
11_35434605	11	35434605	0
11_35468075	11	35468075	0
11_35492097	11	35492097	0
11_35618747	11	35618747	0
11_35619751	11	35619751	0
11_35619764	11	35619764	0
11_35663663	11	35663663	0
11_36036192	11	36036192	0
11_36081678	11	36081678	0
11_36098389	11	36098389	0
11_36227410	11	36227410	0
11_36276183	11	36276183	0
11_36289362	11	36289362	0
11_36401129	11	36401129	0
11_36401242	11	36401242	0
11_36403370	11	36403370	0
11_36451250	11	36451250	0
11_36462502	11	36462502	0
11_36462561	11	36462561	0
11_36568023	11	36568023	0
11_36573881	11	36573881	0
11_36574050	11	36574050	0
11_36575763	11	36575763	0
11_36576320	11	36576320	0
11_36577537	11	36577537	0
11_36592665	11	36592665	0
11_36593011	11	36593011	0
11_36593291	11	36593291	0
11_36593428	11	36593428	0
11_36610161	11	36610161	0
11_40114711	11	40114711	0
11_40114884	11	40114884	0
11_40114885	11	40114885	0
11_40114901	11	40114901	0
11_40115764	11	40115764	0
11_40115993	11	40115993	0
11_43391478	11	43391478	0
11_43399966	11	43399966	0
11_43414610	11	43414610	0
11_43444232	11	43444232	0
11_43681040	11	43681040	0
11_43681065	11	43681065	0
11_43681333	11	43681333	0
11_43854855	11	43854855	0
11_43855148	11	43855148	0
11_43883141	11	43883141	0
11_43892054	11	43892054	0
11_43919094	11	43919094	0
11_43925417	11	43925417	0
11_43943051	11	43943051	0
11_43943348	11	43943348	0
11_43943492	11	43943492	0
11_44048266	11	44048266	0
11_44048289	11	44048289	0
11_44048333	11	44048333	0
11_44050027	11	44050027	0
11_44051667	11	44051667	0
11_44058660	11	44058660	0
11_44066999	11	44066999	0
11_44067068	11	44067068	0
11_44067280	11	44067280	0
11_44067802	11	44067802	0
11_44077374	11	44077374	0
11_44079599	11	44079599	0
11_44081201	11	44081201	0
11_44081244	11	44081244	0
11_44081318	11	44081318	0
11_44083310	11	44083310	0
11_44083431	11	44083431	0
11_44107976	11	44107976	0
11_44108231	11	44108231	0
11_44124963	11	44124963	0
11_44126893	11	44126893	0
11_44130075	11	44130075	0
11_44130088	11	44130088	0
11_44206938	11	44206938	0
11_44232451	11	44232451	0
11_44267521	11	44267521	0
11_44275504	11	44275504	0
11_44309603	11	44309603	0
11_44309623	11	44309623	0
11_44587498	11	44587498	0
11_44618718	11	44618718	0
11_44903842	11	44903842	0
11_44909757	11	44909757	0
11_44919277	11	44919277	0
11_44919300	11	44919300	0
11_44926712	11	44926712	0
11_44934908	11	44934908	0
11_44936602	11	44936602	0
11_44937318	11	44937318	0
11_45182887	11	45182887	0
11_45208892	11	45208892	0
11_45209235	11	45209235	0
11_45212574	11	45212574	0
11_45213520	11	45213520	0
11_45213698	11	45213698	0
11_45226362	11	45226362	0
11_45226821	11	45226821	0
11_45227763	11	45227763	0
11_45228132	11	45228132	0
11_45246390	11	45246390	0
11_45254400	11	45254400	0
11_45255775	11	45255775	0
11_45255829	11	45255829	0
11_45650711	11	45650711	0
11_45806335	11	45806335	0
11_45810838	11	45810838	0
11_45867677	11	45867677	0
11_45869763	11	45869763	0
11_45902732	11	45902732	0
11_45902967	11	45902967	0
11_45907218	11	45907218	0
11_45910907	11	45910907	0
11_45916248	11	45916248	0
11_45923003	11	45923003	0
11_45927761	11	45927761	0
11_45928877	11	45928877	0
11_45953579	11	45953579	0
11_45965540	11	45965540	0
11_46312665	11	46312665	0
11_46320733	11	46320733	0
11_46345570	11	46345570	0
11_46366293	11	46366293	0
11_46366318	11	46366318	0
11_46366333	11	46366333	0
11_46366360	11	46366360	0
11_46366461	11	46366461	0
11_46366825	11	46366825	0
11_46366974	11	46366974	0
11_46367313	11	46367313	0
11_46378600	11	46378600	0
11_46397861	11	46397861	0
11_46434894	11	46434894	0
11_46542245	11	46542245	0
11_46542503	11	46542503	0
11_46543175	11	46543175	0
11_46664041	11	46664041	0
11_46679391	11	46679391	0
11_46680215	11	46680215	0
11_46681058	11	46681058	0
11_46695733	11	46695733	0
11_46701135	11	46701135	0
11_46705197	11	46705197	0
11_46723453	11	46723453	0
11_46726097	11	46726097	0
11_46739206	11	46739206	0
11_46751220	11	46751220	0
11_46751238	11	46751238	0
11_46759019	11	46759019	0
11_46763508	11	46763508	0
11_46765197	11	46765197	0
11_46778572	11	46778572	0
11_46790556	11	46790556	0
11_46790572	11	46790572	0
11_46868614	11	46868614	0
11_46868646	11	46868646	0
11_46869018	11	46869018	0
11_46871557	11	46871557	0
11_46875895	11	46875895	0
11_46877220	11	46877220	0
11_46890364	11	46890364	0
11_46890405	11	46890405	0
11_46893047	11	46893047	0
11_46893119	11	46893119	0
11_46894764	11	46894764	0
11_46895281	11	46895281	0
11_46895950	11	46895950	0
11_46899010	11	46899010	0
11_46900278	11	46900278	0
11_47161623	11	47161623	0
11_47166860	11	47166860	0
11_47179440	11	47179440	0
11_47180579	11	47180579	0
11_47182432	11	47182432	0
11_47216270	11	47216270	0
11_47234614	11	47234614	0
11_47234792	11	47234792	0
11_47240140	11	47240140	0
11_47245257	11	47245257	0
11_47259102	11	47259102	0
11_47259449	11	47259449	0
11_47259902	11	47259902	0
11_47260461	11	47260461	0
11_47260473	11	47260473	0
11_47274982	11	47274982	0
11_47276013	11	47276013	0
11_47276809	11	47276809	0
11_47281724	11	47281724	0
11_47285034	11	47285034	0
11_47289816	11	47289816	0
11_47293948	11	47293948	0
11_47324594	11	47324594	0
11_47332187	11	47332187	0
11_47333743	11	47333743	0
11_47334002	11	47334002	0
11_47337392	11	47337392	0
11_47337495	11	47337495	0
11_47338684	11	47338684	0
11_47342658	11	47342658	0
11_47342683	11	47342683	0
11_47343571	11	47343571	0
11_47349863	11	47349863	0
11_47349898	11	47349898	0
11_47350047	11	47350047	0
11_47358636	11	47358636	0
11_47358785	11	47358785	0
11_47358871	11	47358871	0
11_47410310	11	47410310	0
11_47412030	11	47412030	0
11_47414980	11	47414980	0
11_47415156	11	47415156	0
11_47441227	11	47441227	0
11_47441668	11	47441668	0
11_47448793	11	47448793	0
11_47478887	11	47478887	0
